id,product_id,store_id,created_at,target_date,predicted_qty,model_version
1967119897389568288,1967119892788416560,1967119892788416523,2025-09-13 13:55:04,2025-09-28 13:55:04,34,v2.1
1967119897389568289,1967119892788416560,1967119892788416523,2025-09-13 13:55:04,2025-10-14 13:55:04,58,v2.4
1967119897389568290,1967119892788416560,1967119892788416524,2025-09-13 13:55:04,2025-09-21 13:55:04,77,v2.2
1967119897389568291,1967119892788416560,1967119892788416524,2025-09-13 13:55:04,2025-09-28 13:55:04,19,v2.2
1967119897389568292,1967119892788416560,1967119892788416524,2025-09-13 13:55:04,2025-10-14 13:55:04,40,v2.2
1967119897389568293,1967119892788416560,1967119892788416525,2025-09-13 13:55:04,2025-09-21 13:55:04,46,v2.3
1967119897389568294,1967119892788416560,1967119892788416525,2025-09-13 13:55:04,2025-09-28 13:55:04,49,v2.2
1967119897389568295,1967119892788416560,1967119892788416525,2025-09-13 13:55:04,2025-10-14 13:55:04,53,v2.5
1967119897389568296,1967119892788416560,1967119892788416526,2025-09-13 13:55:04,2025-09-21 13:55:04,57,v2.2
1967119897389568297,1967119892788416560,1967119892788416526,2025-09-13 13:55:04,2025-09-28 13:55:04,31,v2.5
1967119897389568298,1967119892788416560,1967119892788416526,2025-09-13 13:55:04,2025-10-14 13:55:04,46,v2.1
1967119897389568299,1967119892788416560,1967119892788416527,2025-09-13 13:55:04,2025-09-21 13:55:04,40,v2.2
1967119897389568300,1967119892788416560,1967119892788416527,2025-09-13 13:55:04,2025-09-28 13:55:04,74,v2.1
1967119897389568301,1967119892788416560,1967119892788416527,2025-09-13 13:55:04,2025-10-14 13:55:04,15,v2.3
1967119897389568302,1967119892788416560,1967119892788416528,2025-09-13 13:55:04,2025-09-21 13:55:04,46,v2.3
1967119897389568303,1967119892788416560,1967119892788416528,2025-09-13 13:55:04,2025-09-28 13:55:04,68,v2.3
1967119897389568304,1967119892788416560,1967119892788416528,2025-09-13 13:55:04,2025-10-14 13:55:04,52,v2.1
1967119897389568305,1967119892788416560,1967119892788416529,2025-09-13 13:55:04,2025-09-21 13:55:04,43,v2.4
1967119897389568306,1967119892788416560,1967119892788416529,2025-09-13 13:55:04,2025-09-28 13:55:04,69,v2.5
1967119897389568307,1967119892788416560,1967119892788416529,2025-09-13 13:55:04,2025-10-14 13:55:04,29,v2.1
1967119897389568308,1967119892788416580,1967119892788416522,2025-09-13 13:55:04,2025-09-21 13:55:04,19,v2.1
1967119897389568309,1967119892788416580,1967119892788416522,2025-09-13 13:55:04,2025-09-28 13:55:04,12,v2.1
1967119897389568310,1967119892788416580,1967119892788416522,2025-09-13 13:55:04,2025-10-14 13:55:04,23,v2.4
1967119897389568311,1967119892788416580,1967119892788416523,2025-09-13 13:55:04,2025-09-21 13:55:04,5,v2.3
1967119897389568312,1967119892788416580,1967119892788416523,2025-09-13 13:55:04,2025-09-28 13:55:04,0,v2.5
1967119897389568313,1967119892788416580,1967119892788416523,2025-09-13 13:55:04,2025-10-14 13:55:04,4,v2.4
1967119897389568314,1967119892788416580,1967119892788416524,2025-09-13 13:55:04,2025-09-21 13:55:04,9,v2.1
1967119897389568315,1967119892788416580,1967119892788416524,2025-09-13 13:55:04,2025-09-28 13:55:04,27,v2.5
1967119897389568316,1967119892788416580,1967119892788416524,2025-09-13 13:55:04,2025-10-14 13:55:04,5,v2.4
1967119897389568317,1967119892788416580,1967119892788416525,2025-09-13 13:55:04,2025-09-21 13:55:04,27,v2.5
1967119897389568318,1967119892788416580,1967119892788416525,2025-09-13 13:55:04,2025-09-28 13:55:04,31,v2.2
1967119897389568319,1967119892788416580,1967119892788416525,2025-09-13 13:55:04,2025-10-14 13:55:04,0,v2.1
1967119897389568320,1967119892788416580,1967119892788416526,2025-09-13 13:55:04,2025-09-21 13:55:04,21,v2.5
1967119897389568321,1967119892788416580,1967119892788416526,2025-09-13 13:55:04,2025-09-28 13:55:04,24,v2.3
1967119897389568322,1967119892788416580,1967119892788416526,2025-09-13 13:55:04,2025-10-14 13:55:04,10,v2.2
1967119897389568323,1967119892788416580,1967119892788416527,2025-09-13 13:55:04,2025-09-21 13:55:04,7,v2.3
1967119897389568324,1967119892788416580,1967119892788416527,2025-09-13 13:55:04,2025-09-28 13:55:04,24,v2.1
1967119897389568325,1967119892788416580,1967119892788416527,2025-09-13 13:55:04,2025-10-14 13:55:04,25,v2.2
1967119897389568326,1967119892788416580,1967119892788416528,2025-09-13 13:55:04,2025-09-21 13:55:04,0,v2.4
1967119897389568327,1967119892788416580,1967119892788416528,2025-09-13 13:55:04,2025-09-28 13:55:04,43,v2.4
1967119897389568328,1967119892788416580,1967119892788416528,2025-09-13 13:55:04,2025-10-14 13:55:04,10,v2.4
1967119897389568329,1967119892788416580,1967119892788416529,2025-09-13 13:55:04,2025-09-21 13:55:04,35,v2.4
1967119897389568330,1967119892788416580,1967119892788416529,2025-09-13 13:55:04,2025-09-28 13:55:04,28,v2.4
1967119897389568331,1967119892788416580,1967119892788416529,2025-09-13 13:55:04,2025-10-14 13:55:04,36,v2.5
1967119897389568332,1967119892788416551,1967119892788416522,2025-09-13 13:55:04,2025-09-21 13:55:04,125,v2.4
1967119897389568333,1967119892788416551,1967119892788416522,2025-09-13 13:55:04,2025-09-28 13:55:04,107,v2.4
1967119897389568334,1967119892788416551,1967119892788416522,2025-09-13 13:55:04,2025-10-14 13:55:04,28,v2.3
1967119897389568335,1967119892788416551,1967119892788416523,2025-09-13 13:55:04,2025-09-21 13:55:04,43,v2.4
1967119897389568336,1967119892788416551,1967119892788416523,2025-09-13 13:55:04,2025-09-28 13:55:04,95,v2.2
1967119897389568337,1967119892788416551,1967119892788416523,2025-09-13 13:55:04,2025-10-14 13:55:04,56,v2.3
1967119897389568338,1967119892788416551,1967119892788416524,2025-09-13 13:55:04,2025-09-21 13:55:04,46,v2.2
1967119897389568339,1967119892788416551,1967119892788416524,2025-09-13 13:55:04,2025-09-28 13:55:04,135,v2.4
1967119897389568340,1967119892788416551,1967119892788416524,2025-09-13 13:55:04,2025-10-14 13:55:04,58,v2.3
1967119897389568341,1967119892788416551,1967119892788416525,2025-09-13 13:55:04,2025-09-21 13:55:04,54,v2.4
1967119897389568342,1967119892788416551,1967119892788416525,2025-09-13 13:55:04,2025-09-28 13:55:04,80,v2.1
1967119897389568343,1967119892788416551,1967119892788416525,2025-09-13 13:55:04,2025-10-14 13:55:04,46,v2.4
1967119897389568344,1967119892788416551,1967119892788416526,2025-09-13 13:55:04,2025-09-21 13:55:04,84,v2.2
1967119897389568345,1967119892788416551,1967119892788416526,2025-09-13 13:55:04,2025-09-28 13:55:04,105,v2.5
1967119897389568346,1967119892788416551,1967119892788416526,2025-09-13 13:55:04,2025-10-14 13:55:04,33,v2.1
1967119897389568347,1967119892788416551,1967119892788416527,2025-09-13 13:55:04,2025-09-21 13:55:04,69,v2.3
1967119897389568348,1967119892788416551,1967119892788416527,2025-09-13 13:55:04,2025-09-28 13:55:04,39,v2.2
1967119897389568349,1967119892788416551,1967119892788416527,2025-09-13 13:55:04,2025-10-14 13:55:04,62,v2.4
1967119897389568350,1967119892788416551,1967119892788416528,2025-09-13 13:55:04,2025-09-21 13:55:04,75,v2.5
1967119897389568351,1967119892788416551,1967119892788416528,2025-09-13 13:55:04,2025-09-28 13:55:04,56,v2.5
1967119897389568352,1967119892788416551,1967119892788416528,2025-09-13 13:55:04,2025-10-14 13:55:04,55,v2.1
1967119897389568353,1967119892788416551,1967119892788416529,2025-09-13 13:55:04,2025-09-21 13:55:04,97,v2.1
1967119897389568354,1967119892788416551,1967119892788416529,2025-09-13 13:55:04,2025-09-28 13:55:04,125,v2.2
1967119897389568355,1967119892788416551,1967119892788416529,2025-09-13 13:55:04,2025-10-14 13:55:04,88,v2.5
1967119897389568356,1967119892788416558,1967119892788416522,2025-09-13 13:55:04,2025-09-21 13:55:04,48,v2.4
1967119897389568357,1967119892788416558,1967119892788416522,2025-09-13 13:55:04,2025-09-28 13:55:04,33,v2.2
1967119897389568358,1967119892788416558,1967119892788416522,2025-09-13 13:55:04,2025-10-14 13:55:04,70,v2.5
1967119897389568359,1967119892788416558,1967119892788416523,2025-09-13 13:55:04,2025-09-21 13:55:04,37,v2.2
1967119897389568360,1967119892788416558,1967119892788416523,2025-09-13 13:55:04,2025-09-28 13:55:04,74,v2.3
1967119897389568361,1967119892788416558,1967119892788416523,2025-09-13 13:55:04,2025-10-14 13:55:04,39,v2.3
1967119897389568362,1967119892788416558,1967119892788416524,2025-09-13 13:55:04,2025-09-21 13:55:04,46,v2.3
1967119897389568363,1967119892788416558,1967119892788416524,2025-09-13 13:55:04,2025-09-28 13:55:04,126,v2.3
1967119897389568364,1967119892788416558,1967119892788416524,2025-09-13 13:55:04,2025-10-14 13:55:04,71,v2.5
1967119897389568365,1967119892788416558,1967119892788416525,2025-09-13 13:55:04,2025-09-21 13:55:04,90,v2.1
1967119897389568366,1967119892788416558,1967119892788416525,2025-09-13 13:55:04,2025-09-28 13:55:04,29,v2.2
1967119897389568367,1967119892788416558,1967119892788416525,2025-09-13 13:55:04,2025-10-14 13:55:04,50,v2.5
1967119897389568368,1967119892788416558,1967119892788416526,2025-09-13 13:55:04,2025-09-21 13:55:04,86,v2.3
1967119897389568369,1967119892788416558,1967119892788416526,2025-09-13 13:55:04,2025-09-28 13:55:04,36,v2.2
1967119897389568370,1967119892788416558,1967119892788416526,2025-09-13 13:55:04,2025-10-14 13:55:04,53,v2.4
1967119897389568371,1967119892788416558,1967119892788416527,2025-09-13 13:55:04,2025-09-21 13:55:04,109,v2.3
1967119897389568372,1967119892788416558,1967119892788416527,2025-09-13 13:55:04,2025-09-28 13:55:04,77,v2.4
1967119897389568373,1967119892788416558,1967119892788416527,2025-09-13 13:55:04,2025-10-14 13:55:04,46,v2.2
1967119897389568374,1967119892788416558,1967119892788416528,2025-09-13 13:55:04,2025-09-21 13:55:04,79,v2.3
1967119897389568375,1967119892788416558,1967119892788416528,2025-09-13 13:55:04,2025-09-28 13:55:04,95,v2.3
1967119897389568376,1967119892788416558,1967119892788416528,2025-09-13 13:55:04,2025-10-14 13:55:04,79,v2.1
1967119897389568377,1967119892788416558,1967119892788416529,2025-09-13 13:55:04,2025-09-21 13:55:04,93,v2.4
1967119897389568378,1967119892788416558,1967119892788416529,2025-09-13 13:55:04,2025-09-28 13:55:04,126,v2.4
1967119897389568379,1967119892788416558,1967119892788416529,2025-09-13 13:55:04,2025-10-14 13:55:04,23,v2.4
1967119897389568380,1967119892788416581,1967119892788416522,2025-09-13 13:55:04,2025-09-21 13:55:04,20,v2.4
1967119897389568381,1967119892788416581,1967119892788416522,2025-09-13 13:55:04,2025-09-28 13:55:04,40,v2.5
1967119897389568382,1967119892788416581,1967119892788416522,2025-09-13 13:55:04,2025-10-14 13:55:04,34,v2.1
1967119897389568383,1967119892788416581,1967119892788416523,2025-09-13 13:55:04,2025-09-21 13:55:04,26,v2.1
1967119897389568384,1967119892788416581,1967119892788416523,2025-09-13 13:55:04,2025-09-28 13:55:04,33,v2.4
1967119897389568385,1967119892788416581,1967119892788416523,2025-09-13 13:55:04,2025-10-14 13:55:04,15,v2.2
1967119897389568386,1967119892788416581,1967119892788416524,2025-09-13 13:55:04,2025-09-21 13:55:04,5,v2.2
1967119897389568387,1967119892788416581,1967119892788416524,2025-09-13 13:55:04,2025-09-28 13:55:04,17,v2.5
1967119897389568388,1967119892788416581,1967119892788416524,2025-09-13 13:55:04,2025-10-14 13:55:04,14,v2.1
1967119897389568389,1967119892788416581,1967119892788416525,2025-09-13 13:55:04,2025-09-21 13:55:04,27,v2.4
1967119897389568390,1967119892788416581,1967119892788416525,2025-09-13 13:55:04,2025-09-28 13:55:04,33,v2.5
1967119897389568391,1967119892788416581,1967119892788416525,2025-09-13 13:55:04,2025-10-14 13:55:04,24,v2.2
1967119897389568392,1967119892788416581,1967119892788416526,2025-09-13 13:55:04,2025-09-21 13:55:04,22,v2.2
1967119897389568393,1967119892788416581,1967119892788416526,2025-09-13 13:55:04,2025-09-28 13:55:04,36,v2.1
1967119897389568394,1967119892788416581,1967119892788416526,2025-09-13 13:55:04,2025-10-14 13:55:04,17,v2.1
1967119897389568395,1967119892788416581,1967119892788416527,2025-09-13 13:55:04,2025-09-21 13:55:04,11,v2.1
1967119897389568396,1967119892788416581,1967119892788416527,2025-09-13 13:55:04,2025-09-28 13:55:04,28,v2.4
1967119897389568397,1967119892788416581,1967119892788416527,2025-09-13 13:55:04,2025-10-14 13:55:04,14,v2.4
1967119897389568398,1967119892788416581,1967119892788416528,2025-09-13 13:55:04,2025-09-21 13:55:04,21,v2.1
1967119897389568399,1967119892788416581,1967119892788416528,2025-09-13 13:55:04,2025-09-28 13:55:04,37,v2.3
1967119897389568400,1967119892788416581,1967119892788416528,2025-09-13 13:55:04,2025-10-14 13:55:04,29,v2.4
1967119897389568401,1967119892788416581,1967119892788416529,2025-09-13 13:55:04,2025-09-21 13:55:04,24,v2.2
1967119897389568402,1967119892788416581,1967119892788416529,2025-09-13 13:55:04,2025-09-28 13:55:04,24,v2.1
1967119897389568403,1967119892788416581,1967119892788416529,2025-09-13 13:55:04,2025-10-14 13:55:04,0,v2.2
1967119897389568404,1967119892788416562,1967119892788416522,2025-09-13 13:55:04,2025-09-21 13:55:04,64,v2.4
1967119897389568405,1967119892788416562,1967119892788416522,2025-09-13 13:55:04,2025-09-28 13:55:04,55,v2.4
1967119897389568406,1967119892788416562,1967119892788416522,2025-09-13 13:55:04,2025-10-14 13:55:04,60,v2.1
1967119897389568407,1967119892788416562,1967119892788416523,2025-09-13 13:55:04,2025-09-21 13:55:04,23,v2.5
1967119897389568408,1967119892788416562,1967119892788416523,2025-09-13 13:55:04,2025-09-28 13:55:04,37,v2.5
1967119897389568409,1967119892788416562,1967119892788416523,2025-09-13 13:55:04,2025-10-14 13:55:04,30,v2.2
1967119897389568410,1967119892788416562,1967119892788416524,2025-09-13 13:55:04,2025-09-21 13:55:04,54,v2.1
1967119897389568411,1967119892788416562,1967119892788416524,2025-09-13 13:55:04,2025-09-28 13:55:04,69,v2.2
1967119897389568412,1967119892788416562,1967119892788416524,2025-09-13 13:55:04,2025-10-14 13:55:04,41,v2.3
1967119897389568413,1967119892788416562,1967119892788416525,2025-09-13 13:55:04,2025-09-21 13:55:04,23,v2.1
1967119897389568414,1967119892788416562,1967119892788416525,2025-09-13 13:55:04,2025-09-28 13:55:04,13,v2.2
1967119897389568415,1967119892788416562,1967119892788416525,2025-09-13 13:55:04,2025-10-14 13:55:04,20,v2.1
1967119897389568416,1967119892788416562,1967119892788416526,2025-09-13 13:55:04,2025-09-21 13:55:04,34,v2.3
1967119897389568417,1967119892788416562,1967119892788416526,2025-09-13 13:55:04,2025-09-28 13:55:04,25,v2.3
1967119897389568418,1967119892788416562,1967119892788416526,2025-09-13 13:55:04,2025-10-14 13:55:04,40,v2.2
1967119897389568419,1967119892788416562,1967119892788416527,2025-09-13 13:55:04,2025-09-21 13:55:04,45,v2.4
1967119897389568420,1967119892788416562,1967119892788416527,2025-09-13 13:55:04,2025-09-28 13:55:04,53,v2.4
1967119897389568421,1967119892788416562,1967119892788416527,2025-09-13 13:55:04,2025-10-14 13:55:04,35,v2.2
1967119897389568422,1967119892788416562,1967119892788416528,2025-09-13 13:55:04,2025-09-21 13:55:04,16,v2.3
1967119897389568423,1967119892788416562,1967119892788416528,2025-09-13 13:55:04,2025-09-28 13:55:04,82,v2.1
1967119897389568424,1967119892788416562,1967119892788416528,2025-09-13 13:55:04,2025-10-14 13:55:04,49,v2.4
1967119897389568425,1967119892788416562,1967119892788416529,2025-09-13 13:55:04,2025-09-21 13:55:04,78,v2.3
1967119897389568426,1967119892788416562,1967119892788416529,2025-09-13 13:55:04,2025-09-28 13:55:04,61,v2.5
1967119897389568427,1967119892788416562,1967119892788416529,2025-09-13 13:55:04,2025-10-14 13:55:04,46,v2.1
1967119897389568428,1967119892788416578,1967119892788416522,2025-09-13 13:55:04,2025-09-21 13:55:04,22,v2.5
1967119897389568429,1967119892788416578,1967119892788416522,2025-09-13 13:55:04,2025-09-28 13:55:04,23,v2.3
1967119897389568430,1967119892788416578,1967119892788416522,2025-09-13 13:55:04,2025-10-14 13:55:04,13,v2.1
1967119897389568431,1967119892788416578,1967119892788416523,2025-09-13 13:55:04,2025-09-21 13:55:04,38,v2.1
1967119897389568432,1967119892788416578,1967119892788416523,2025-09-13 13:55:04,2025-09-28 13:55:04,11,v2.3
1967119897389568433,1967119892788416578,1967119892788416523,2025-09-13 13:55:04,2025-10-14 13:55:04,18,v2.4
1967119897389568434,1967119892788416578,1967119892788416524,2025-09-13 13:55:04,2025-09-21 13:55:04,15,v2.3
1967119897389568435,1967119892788416578,1967119892788416524,2025-09-13 13:55:04,2025-09-28 13:55:04,23,v2.4
1967119897389568436,1967119892788416578,1967119892788416524,2025-09-13 13:55:04,2025-10-14 13:55:04,15,v2.2
1967119897389568437,1967119892788416578,1967119892788416525,2025-09-13 13:55:04,2025-09-21 13:55:04,1,v2.5
1967119897389568438,1967119892788416578,1967119892788416525,2025-09-13 13:55:04,2025-09-28 13:55:04,34,v2.2
1967119897389568439,1967119892788416578,1967119892788416525,2025-09-13 13:55:04,2025-10-14 13:55:04,13,v2.5
1967119897389568440,1967119892788416578,1967119892788416526,2025-09-13 13:55:04,2025-09-21 13:55:04,21,v2.3
1967119897389568441,1967119892788416578,1967119892788416526,2025-09-13 13:55:04,2025-09-28 13:55:04,37,v2.3
1967119897389568442,1967119892788416578,1967119892788416526,2025-09-13 13:55:04,2025-10-14 13:55:04,23,v2.1
1967119897389568443,1967119892788416578,1967119892788416527,2025-09-13 13:55:04,2025-09-21 13:55:04,29,v2.3
1967119897389568444,1967119892788416578,1967119892788416527,2025-09-13 13:55:04,2025-09-28 13:55:04,23,v2.4
1967119897389568445,1967119892788416578,1967119892788416527,2025-09-13 13:55:04,2025-10-14 13:55:04,6,v2.5
1967119897389568446,1967119892788416578,1967119892788416528,2025-09-13 13:55:04,2025-09-21 13:55:04,27,v2.3
1967119897389568447,1967119892788416578,1967119892788416528,2025-09-13 13:55:04,2025-09-28 13:55:04,41,v2.2
1967119897389568448,1967119892788416578,1967119892788416528,2025-09-13 13:55:04,2025-10-14 13:55:04,12,v2.2
1967119897389568449,1967119892788416578,1967119892788416529,2025-09-13 13:55:04,2025-09-21 13:55:04,29,v2.1
1967119897389568450,1967119892788416578,1967119892788416529,2025-09-13 13:55:04,2025-09-28 13:55:04,25,v2.2
1967119897389568451,1967119892788416578,1967119892788416529,2025-09-13 13:55:04,2025-10-14 13:55:04,16,v2.5
1967119897389568452,1967119892788416550,1967119892788416522,2025-09-13 13:55:04,2025-09-21 13:55:04,75,v2.4
1967119897389568453,1967119892788416550,1967119892788416522,2025-09-13 13:55:04,2025-09-28 13:55:04,22,v2.1
1967119897389568454,1967119892788416550,1967119892788416522,2025-09-13 13:55:04,2025-10-14 13:55:04,86,v2.1
1967119897389568455,1967119892788416550,1967119892788416523,2025-09-13 13:55:04,2025-09-21 13:55:04,96,v2.3
1967119897389568456,1967119892788416550,1967119892788416523,2025-09-13 13:55:04,2025-09-28 13:55:04,76,v2.5
1967119897389568457,1967119892788416550,1967119892788416523,2025-09-13 13:55:04,2025-10-14 13:55:04,78,v2.5
1967119897389568458,1967119892788416550,1967119892788416524,2025-09-13 13:55:04,2025-09-21 13:55:04,104,v2.2
1967119897389568459,1967119892788416550,1967119892788416524,2025-09-13 13:55:04,2025-09-28 13:55:04,33,v2.4
1967119897389568460,1967119892788416550,1967119892788416524,2025-09-13 13:55:04,2025-10-14 13:55:04,45,v2.2
1967119897389568461,1967119892788416550,1967119892788416525,2025-09-13 13:55:04,2025-09-21 13:55:04,63,v2.1
1967119897389568462,1967119892788416550,1967119892788416525,2025-09-13 13:55:04,2025-09-28 13:55:04,89,v2.2
1967119897389568463,1967119892788416550,1967119892788416525,2025-09-13 13:55:04,2025-10-14 13:55:04,40,v2.4
1967119897389568464,1967119892788416550,1967119892788416526,2025-09-13 13:55:04,2025-09-21 13:55:04,45,v2.4
1967119897389568465,1967119892788416550,1967119892788416526,2025-09-13 13:55:04,2025-09-28 13:55:04,96,v2.2
1967119897389568466,1967119892788416550,1967119892788416526,2025-09-13 13:55:04,2025-10-14 13:55:04,43,v2.4
1967119897389568467,1967119892788416550,1967119892788416527,2025-09-13 13:55:04,2025-09-21 13:55:04,76,v2.2
1967119897389568468,1967119892788416550,1967119892788416527,2025-09-13 13:55:04,2025-09-28 13:55:04,55,v2.2
1967119897389568469,1967119892788416550,1967119892788416527,2025-09-13 13:55:04,2025-10-14 13:55:04,41,v2.3
1967119897389568470,1967119892788416550,1967119892788416528,2025-09-13 13:55:04,2025-09-21 13:55:04,28,v2.2
1967119897389568471,1967119892788416550,1967119892788416528,2025-09-13 13:55:04,2025-09-28 13:55:04,74,v2.1
1967119897389568472,1967119892788416550,1967119892788416528,2025-09-13 13:55:04,2025-10-14 13:55:04,53,v2.1
1967119897389568473,1967119892788416550,1967119892788416529,2025-09-13 13:55:04,2025-09-21 13:55:04,86,v2.3
1967119897389568474,1967119892788416550,1967119892788416529,2025-09-13 13:55:04,2025-09-28 13:55:04,93,v2.5
1967119897389568475,1967119892788416550,1967119892788416529,2025-09-13 13:55:04,2025-10-14 13:55:04,76,v2.5
1967119897389568476,1967119892788416571,1967119892788416522,2025-09-13 13:55:04,2025-09-21 13:55:04,19,v2.5
1967119897389568477,1967119892788416571,1967119892788416522,2025-09-13 13:55:04,2025-09-28 13:55:04,28,v2.2
1967119897389568478,1967119892788416571,1967119892788416522,2025-09-13 13:55:04,2025-10-14 13:55:04,26,v2.4
1967119897389568479,1967119892788416571,1967119892788416523,2025-09-13 13:55:04,2025-09-21 13:55:04,23,v2.3
1967119897389568480,1967119892788416571,1967119892788416523,2025-09-13 13:55:04,2025-09-28 13:55:04,18,v2.4
1967119897389568481,1967119892788416571,1967119892788416523,2025-09-13 13:55:04,2025-10-14 13:55:04,28,v2.3
1967119897389568482,1967119892788416571,1967119892788416524,2025-09-13 13:55:04,2025-09-21 13:55:04,12,v2.3
1967119897389568483,1967119892788416571,1967119892788416524,2025-09-13 13:55:04,2025-09-28 13:55:04,5,v2.4
1967119897389568484,1967119892788416571,1967119892788416524,2025-09-13 13:55:04,2025-10-14 13:55:04,31,v2.5
1967119897389568485,1967119892788416571,1967119892788416525,2025-09-13 13:55:04,2025-09-21 13:55:04,38,v2.4
1967119897389568486,1967119892788416571,1967119892788416525,2025-09-13 13:55:04,2025-09-28 13:55:04,3,v2.2
1967119897389568487,1967119892788416571,1967119892788416525,2025-09-13 13:55:04,2025-10-14 13:55:04,21,v2.2
1967119897389568488,1967119892788416571,1967119892788416526,2025-09-13 13:55:04,2025-09-21 13:55:04,4,v2.1
1967119897389568489,1967119892788416571,1967119892788416526,2025-09-13 13:55:04,2025-09-28 13:55:04,39,v2.4
1967119897389568490,1967119892788416571,1967119892788416526,2025-09-13 13:55:04,2025-10-14 13:55:04,8,v2.4
1967119897389568491,1967119892788416571,1967119892788416527,2025-09-13 13:55:04,2025-09-21 13:55:04,37,v2.2
1967119897389568492,1967119892788416571,1967119892788416527,2025-09-13 13:55:04,2025-09-28 13:55:04,2,v2.4
1967119897389568493,1967119892788416571,1967119892788416527,2025-09-13 13:55:04,2025-10-14 13:55:04,4,v2.4
1967119897389568494,1967119892788416571,1967119892788416528,2025-09-13 13:55:04,2025-09-21 13:55:04,19,v2.3
1967119897389568495,1967119892788416571,1967119892788416528,2025-09-13 13:55:04,2025-09-28 13:55:04,40,v2.4
1967119897389568496,1967119892788416571,1967119892788416528,2025-09-13 13:55:04,2025-10-14 13:55:04,25,v2.2
1967119897389568497,1967119892788416571,1967119892788416529,2025-09-13 13:55:04,2025-09-21 13:55:04,43,v2.5
1967119897389568498,1967119892788416571,1967119892788416529,2025-09-13 13:55:04,2025-09-28 13:55:04,10,v2.4
1967119897389568499,1967119892788416571,1967119892788416529,2025-09-13 13:55:04,2025-10-14 13:55:04,20,v2.2
1967119897389568500,1967119892788416539,1967119892788416522,2025-09-13 13:55:04,2025-09-21 13:55:04,55,v2.5
1967119897389568501,1967119892788416539,1967119892788416522,2025-09-13 13:55:04,2025-09-28 13:55:04,49,v2.1
1967119897389568502,1967119892788416539,1967119892788416522,2025-09-13 13:55:04,2025-10-14 13:55:04,33,v2.2
1967119897389568503,1967119892788416539,1967119892788416523,2025-09-13 13:55:04,2025-09-21 13:55:04,53,v2.5
1967119897389568504,1967119892788416539,1967119892788416523,2025-09-13 13:55:04,2025-09-28 13:55:04,22,v2.2
1967119897389568505,1967119892788416539,1967119892788416523,2025-09-13 13:55:04,2025-10-14 13:55:04,14,v2.1
1967119897389568506,1967119892788416539,1967119892788416524,2025-09-13 13:55:04,2025-09-21 13:55:04,37,v2.4
1967119897389568507,1967119892788416539,1967119892788416524,2025-09-13 13:55:04,2025-09-28 13:55:04,24,v2.3
1967119897389568508,1967119892788416539,1967119892788416524,2025-09-13 13:55:04,2025-10-14 13:55:04,10,v2.5
1967119897389568509,1967119892788416539,1967119892788416525,2025-09-13 13:55:04,2025-09-21 13:55:04,23,v2.3
1967119897389568510,1967119892788416539,1967119892788416525,2025-09-13 13:55:04,2025-09-28 13:55:04,30,v2.5
1967119897389568511,1967119892788416539,1967119892788416525,2025-09-13 13:55:04,2025-10-14 13:55:04,55,v2.3
1967119897389568512,1967119892788416539,1967119892788416526,2025-09-13 13:55:04,2025-09-21 13:55:04,34,v2.4
1967119897389568513,1967119892788416539,1967119892788416526,2025-09-13 13:55:04,2025-09-28 13:55:04,6,v2.2
1967119897389568514,1967119892788416539,1967119892788416526,2025-09-13 13:55:04,2025-10-14 13:55:04,30,v2.2
1967119897389568515,1967119892788416539,1967119892788416527,2025-09-13 13:55:04,2025-09-21 13:55:04,17,v2.5
1967119897389568516,1967119892788416539,1967119892788416527,2025-09-13 13:55:04,2025-09-28 13:55:04,24,v2.2
1967119897389568517,1967119892788416539,1967119892788416527,2025-09-13 13:55:04,2025-10-14 13:55:04,31,v2.3
1967119897389568518,1967119892788416539,1967119892788416528,2025-09-13 13:55:04,2025-09-21 13:55:04,37,v2.2
1967119897389568519,1967119892788416539,1967119892788416528,2025-09-13 13:55:04,2025-09-28 13:55:04,27,v2.2
1967119897389568520,1967119892788416539,1967119892788416528,2025-09-13 13:55:04,2025-10-14 13:55:04,33,v2.2
1967119897389568521,1967119892788416539,1967119892788416529,2025-09-13 13:55:04,2025-09-21 13:55:04,38,v2.5
1967119897389568522,1967119892788416539,1967119892788416529,2025-09-13 13:55:04,2025-09-28 13:55:04,18,v2.1
1967119897389568523,1967119892788416539,1967119892788416529,2025-09-13 13:55:04,2025-10-14 13:55:04,25,v2.1
1967119897389568524,1967119892788416554,1967119892788416522,2025-09-13 13:55:04,2025-09-21 13:55:04,73,v2.3
1967119897389568525,1967119892788416554,1967119892788416522,2025-09-13 13:55:04,2025-09-28 13:55:04,48,v2.5
1967119897389568526,1967119892788416554,1967119892788416522,2025-09-13 13:55:04,2025-10-14 13:55:04,38,v2.5
1967119897389568527,1967119892788416554,1967119892788416523,2025-09-13 13:55:04,2025-09-21 13:55:04,85,v2.2
1967119897389568528,1967119892788416554,1967119892788416523,2025-09-13 13:55:04,2025-09-28 13:55:04,77,v2.1
1967119897389568529,1967119892788416554,1967119892788416523,2025-09-13 13:55:04,2025-10-14 13:55:04,54,v2.4
1967119897389568530,1967119892788416554,1967119892788416524,2025-09-13 13:55:04,2025-09-21 13:55:04,18,v2.1
1967119897389568531,1967119892788416554,1967119892788416524,2025-09-13 13:55:04,2025-09-28 13:55:04,49,v2.2
1967119897389568532,1967119892788416554,1967119892788416524,2025-09-13 13:55:04,2025-10-14 13:55:04,65,v2.5
