id,batch_id,store_id,status,version,created_at,created_by,updated_at,updated_by,deleted
1967119892838748201,1967119892788416678,1967119892788416529,ACTIVE,0,2025-07-21 06:55:04,1,2025-08-06 06:55:04,1,False
1967119892838748202,1967119892788416678,1967119892788416526,ACTIVE,2,2025-07-21 06:55:04,1,2025-08-09 06:55:04,1,False
1967119892838748203,1967119892788416678,1967119892788416528,EXPIRED,5,2025-07-21 06:55:04,1,2025-08-30 06:55:04,1,False
1967119892838748204,1967119892788416679,1967119892788416526,EXPIRED,7,2025-07-21 00:55:04,1,2025-08-04 00:55:04,1,False
1967119892838748205,1967119892788416679,1967119892788416522,INACTIVE,2,2025-07-21 00:55:04,1,2025-08-16 00:55:04,1,False
1967119892838748206,1967119892788416680,1967119892788416523,EXPIRED,6,2025-07-28 03:55:04,1,2025-08-08 03:55:04,1,False
1967119892838748207,1967119892788416681,1967119892788416524,ACTIVE,2,2025-07-28 04:55:04,1,2025-08-05 04:55:04,1,False
1967119892838748208,1967119892788416681,1967119892788416526,ACTIVE,6,2025-07-28 04:55:04,1,2025-08-20 04:55:04,1,False
1967119892838748209,1967119892788416682,1967119892788416529,ACTIVE,3,2025-07-27 22:55:04,1,2025-08-10 22:55:04,1,False
1967119892838748210,1967119892788416682,1967119892788416524,ACTIVE,4,2025-07-27 22:55:04,1,2025-08-03 22:55:04,1,False
1967119892838748211,1967119892788416682,1967119892788416526,ACTIVE,6,2025-07-27 22:55:04,1,2025-09-13 22:55:04,1,False
1967119892838748212,1967119892788416683,1967119892788416525,INACTIVE,6,2025-07-28 00:55:04,1,2025-08-01 00:55:04,1,False
1967119892838748213,1967119892788416683,1967119892788416522,ACTIVE,4,2025-07-28 00:55:04,1,2025-08-06 00:55:04,1,False
1967119892838748214,1967119892788416684,1967119892788416522,INACTIVE,5,2025-07-28 00:55:04,1,2025-09-01 00:55:04,1,False
1967119892838748215,1967119892788416685,1967119892788416529,EXPIRED,1,2025-07-28 07:55:04,1,2025-08-25 07:55:04,1,False
1967119892838748216,1967119892788416685,1967119892788416526,ACTIVE,0,2025-07-28 07:55:04,1,2025-09-09 07:55:04,1,False
1967119892838748217,1967119892788416686,1967119892788416522,ACTIVE,4,2025-08-04 04:55:04,1,2025-09-11 04:55:04,1,False
1967119892838748218,1967119892788416687,1967119892788416525,INACTIVE,2,2025-08-03 22:55:04,1,2025-08-20 22:55:04,1,False
1967119892838748219,1967119892788416687,1967119892788416522,ACTIVE,0,2025-08-03 22:55:04,1,2025-08-26 22:55:04,1,False
1967119892838748220,1967119892788416688,1967119892788416527,EXPIRED,4,2025-08-04 03:55:04,1,2025-08-25 03:55:04,1,False
1967119892838748221,1967119892788416689,1967119892788416522,ACTIVE,2,2025-08-04 06:55:04,1,2025-08-26 06:55:04,1,False
1967119892838748222,1967119892788416689,1967119892788416528,ACTIVE,0,2025-08-04 06:55:04,1,2025-08-05 06:55:04,1,False
1967119892838748223,1967119892788416690,1967119892788416523,ACTIVE,5,2025-08-04 02:55:04,1,2025-09-03 02:55:04,1,False
1967119892838748224,1967119892788416691,1967119892788416524,ACTIVE,2,2025-08-04 04:55:04,1,2025-08-22 04:55:04,1,False
1967119892838748225,1967119892788416692,1967119892788416524,ACTIVE,3,2025-08-10 23:55:04,1,2025-08-17 23:55:04,1,False
1967119892838748226,1967119892788416692,1967119892788416523,ACTIVE,2,2025-08-10 23:55:04,1,2025-08-15 23:55:04,1,False
1967119892838748227,1967119892788416692,1967119892788416527,INACTIVE,1,2025-08-10 23:55:04,1,2025-09-09 23:55:04,1,False
1967119892838748228,1967119892788416693,1967119892788416529,EXPIRED,4,2025-08-11 03:55:04,1,2025-08-19 03:55:04,1,False
1967119892838748229,1967119892788416693,1967119892788416523,ACTIVE,1,2025-08-11 03:55:04,1,2025-09-06 03:55:04,1,False
1967119892838748230,1967119892788416693,1967119892788416524,EXPIRED,2,2025-08-11 03:55:04,1,2025-08-26 03:55:04,1,False
1967119892838748231,1967119892788416693,1967119892788416526,ACTIVE,1,2025-08-11 03:55:04,1,2025-09-12 03:55:04,1,False
1967119892838748232,1967119892788416694,1967119892788416528,INACTIVE,4,2025-08-11 01:55:04,1,2025-08-21 01:55:04,1,False
1967119892838748233,1967119892788416694,1967119892788416522,INACTIVE,2,2025-08-11 01:55:04,1,2025-09-08 01:55:04,1,False
1967119892838748234,1967119892788416695,1967119892788416527,INACTIVE,2,2025-08-10 22:55:04,1,2025-08-24 22:55:04,1,False
1967119892838748235,1967119892788416695,1967119892788416524,ACTIVE,2,2025-08-10 22:55:04,1,2025-09-01 22:55:04,1,False
1967119892838748236,1967119892788416696,1967119892788416525,ACTIVE,1,2025-08-11 02:55:04,1,2025-08-17 02:55:04,1,False
1967119892838748237,1967119892788416696,1967119892788416529,ACTIVE,0,2025-08-11 02:55:04,1,2025-08-27 02:55:04,1,False
1967119892838748238,1967119892788416697,1967119892788416527,EXPIRED,1,2025-08-11 00:55:04,1,2025-08-13 00:55:04,1,False
1967119892838748239,1967119892788416697,1967119892788416522,INACTIVE,3,2025-08-11 00:55:04,1,2025-09-08 00:55:04,1,False
1967119892838748240,1967119892788416698,1967119892788416525,ACTIVE,2,2025-08-11 00:55:04,1,2025-08-25 00:55:04,1,False
1967119892838748241,1967119892788416699,1967119892788416526,ACTIVE,3,2025-08-18 04:55:04,1,2025-09-07 04:55:04,1,False
1967119892838748242,1967119892788416699,1967119892788416525,INACTIVE,0,2025-08-18 04:55:04,1,2025-09-07 04:55:04,1,False
1967119892838748243,1967119892788416700,1967119892788416523,INACTIVE,1,2025-08-18 00:55:04,1,2025-08-18 00:55:04,1,False
1967119892838748244,1967119892788416700,1967119892788416528,ACTIVE,0,2025-08-18 00:55:04,1,2025-08-26 00:55:04,1,False
1967119892838748245,1967119892788416700,1967119892788416524,ACTIVE,3,2025-08-18 00:55:04,1,2025-08-19 00:55:04,1,False
1967119892838748246,1967119892788416701,1967119892788416527,INACTIVE,0,2025-08-17 22:55:04,1,2025-08-17 22:55:04,1,False
1967119892838748247,1967119892788416701,1967119892788416526,ACTIVE,2,2025-08-17 22:55:04,1,2025-09-04 22:55:04,1,False
1967119892838748248,1967119892788416702,1967119892788416526,ACTIVE,2,2025-08-18 04:55:04,1,2025-08-31 04:55:04,1,False
1967119892838748249,1967119892788416702,1967119892788416524,ACTIVE,2,2025-08-18 04:55:04,1,2025-08-24 04:55:04,1,False
1967119892838748250,1967119892788416702,1967119892788416523,ACTIVE,3,2025-08-18 04:55:04,1,2025-09-06 04:55:04,1,False
1967119892838748251,1967119892788416703,1967119892788416528,ACTIVE,3,2025-08-18 06:55:04,1,2025-08-19 06:55:04,1,False
1967119892838748252,1967119892788416703,1967119892788416526,ACTIVE,0,2025-08-18 06:55:04,1,2025-08-21 06:55:04,1,False
1967119892838748253,1967119892788416704,1967119892788416522,ACTIVE,3,2025-08-18 05:55:04,1,2025-08-31 05:55:04,1,False
1967119892838748254,1967119892788416704,1967119892788416526,ACTIVE,1,2025-08-18 05:55:04,1,2025-09-02 05:55:04,1,False
1967119892838748255,1967119892788416705,1967119892788416526,ACTIVE,0,2025-08-18 02:55:04,1,2025-08-26 02:55:04,1,False
1967119892838748256,1967119892788416705,1967119892788416529,ACTIVE,1,2025-08-18 02:55:04,1,2025-09-07 02:55:04,1,False
1967119892838748257,1967119892788416706,1967119892788416523,ACTIVE,0,2025-08-25 00:55:04,1,2025-09-12 00:55:04,1,False
1967119892838748258,1967119892788416707,1967119892788416527,INACTIVE,2,2025-08-24 22:55:04,1,2025-08-31 22:55:04,1,False
1967119892838748259,1967119892788416708,1967119892788416524,ACTIVE,0,2025-08-24 22:55:04,1,2025-09-06 22:55:04,1,False
1967119892838748260,1967119892788416708,1967119892788416528,ACTIVE,1,2025-08-24 22:55:04,1,2025-09-02 22:55:04,1,False
1967119892838748261,1967119892788416708,1967119892788416526,ACTIVE,1,2025-08-24 22:55:04,1,2025-08-24 22:55:04,1,False
1967119892838748262,1967119892788416709,1967119892788416528,ACTIVE,1,2025-08-25 06:55:04,1,2025-08-27 06:55:04,1,False
1967119892838748263,1967119892788416709,1967119892788416527,ACTIVE,1,2025-08-25 06:55:04,1,2025-09-11 06:55:04,1,False
1967119892838748264,1967119892788416709,1967119892788416525,ACTIVE,0,2025-08-25 06:55:04,1,2025-09-13 06:55:04,1,False
1967119892838748265,1967119892788416709,1967119892788416524,ACTIVE,0,2025-08-25 06:55:04,1,2025-09-05 06:55:04,1,False
1967119892838748266,1967119892788416710,1967119892788416522,ACTIVE,0,2025-08-25 07:55:04,1,2025-08-30 07:55:04,1,False
1967119892838748267,1967119892788416710,1967119892788416525,ACTIVE,2,2025-08-25 07:55:04,1,2025-08-30 07:55:04,1,False
1967119892838748268,1967119892788416711,1967119892788416523,INACTIVE,1,2025-08-25 07:55:04,1,2025-08-27 07:55:04,1,False
1967119892838748269,1967119892788416711,1967119892788416526,ACTIVE,1,2025-08-25 07:55:04,1,2025-09-04 07:55:04,1,False
1967119892838748270,1967119892788416711,1967119892788416529,INACTIVE,1,2025-08-25 07:55:04,1,2025-08-25 07:55:04,1,False
1967119892838748271,1967119892788416711,1967119892788416525,ACTIVE,1,2025-08-25 07:55:04,1,2025-08-29 07:55:04,1,False
1967119892838748272,1967119892788416711,1967119892788416528,ACTIVE,1,2025-08-25 07:55:04,1,2025-08-31 07:55:04,1,False
1967119892838748273,1967119892788416712,1967119892788416524,ACTIVE,1,2025-08-25 06:55:04,1,2025-09-12 06:55:04,1,False
1967119892838748274,1967119892788416712,1967119892788416527,ACTIVE,1,2025-08-25 06:55:04,1,2025-09-07 06:55:04,1,False
1967119892838748275,1967119892788416712,1967119892788416526,ACTIVE,0,2025-08-25 06:55:04,1,2025-09-01 06:55:04,1,False
1967119892838748276,1967119892788416713,1967119892788416525,ACTIVE,1,2025-08-31 21:55:04,1,2025-09-12 21:55:04,1,False
1967119892838748277,1967119892788416714,1967119892788416524,INACTIVE,1,2025-08-31 23:55:04,1,2025-09-12 23:55:04,1,False
1967119892838748278,1967119892788416714,1967119892788416527,ACTIVE,1,2025-08-31 23:55:04,1,2025-09-06 23:55:04,1,False
1967119892838748279,1967119892788416714,1967119892788416528,INACTIVE,0,2025-08-31 23:55:04,1,2025-09-13 23:55:04,1,False
1967119892838748280,1967119892788416715,1967119892788416528,ACTIVE,1,2025-09-01 07:55:04,1,2025-09-07 07:55:04,1,False
1967119892838748281,1967119892788416716,1967119892788416526,ACTIVE,1,2025-08-31 23:55:04,1,2025-09-08 23:55:04,1,False
1967119892838748282,1967119892788416717,1967119892788416522,ACTIVE,1,2025-08-31 23:55:04,1,2025-09-10 23:55:04,1,False
1967119892838748283,1967119892788416717,1967119892788416525,ACTIVE,0,2025-08-31 23:55:04,1,2025-09-09 23:55:04,1,False
1967119892838748284,1967119892788416718,1967119892788416529,ACTIVE,1,2025-09-01 01:55:04,1,2025-09-07 01:55:04,1,False
1967119892838748285,1967119892788416718,1967119892788416522,ACTIVE,1,2025-09-01 01:55:04,1,2025-09-13 01:55:04,1,False
1967119892838748286,1967119892788416718,1967119892788416527,ACTIVE,0,2025-09-01 01:55:04,1,2025-09-01 01:55:04,1,False
1967119892838748287,1967119892788416718,1967119892788416524,ACTIVE,0,2025-09-01 01:55:04,1,2025-09-10 01:55:04,1,False
1967119892838748288,1967119892788416718,1967119892788416523,ACTIVE,1,2025-09-01 01:55:04,1,2025-09-14 01:55:04,1,False
1967119892838748289,1967119892788416719,1967119892788416527,ACTIVE,0,2025-08-31 22:55:04,1,2025-09-12 22:55:04,1,False
1967119892838748290,1967119892788416719,1967119892788416524,ACTIVE,0,2025-08-31 22:55:04,1,2025-09-04 22:55:04,1,False
1967119892838748291,1967119892788416720,1967119892788416525,ACTIVE,1,2025-09-08 05:55:04,1,2025-09-11 05:55:04,1,False
1967119892838748292,1967119892788416720,1967119892788416529,ACTIVE,0,2025-09-08 05:55:04,1,2025-09-12 05:55:04,1,False
1967119892838748293,1967119892788416721,1967119892788416525,ACTIVE,0,2025-09-08 02:55:04,1,2025-09-10 02:55:04,1,False
1967119892838748294,1967119892788416721,1967119892788416524,ACTIVE,0,2025-09-08 02:55:04,1,2025-09-08 02:55:04,1,False
1967119892838748295,1967119892788416722,1967119892788416526,ACTIVE,1,2025-09-08 04:55:04,1,2025-09-09 04:55:04,1,False
1967119892838748296,1967119892788416722,1967119892788416523,ACTIVE,1,2025-09-08 04:55:04,1,2025-09-14 04:55:04,1,False
1967119892838748297,1967119892788416723,1967119892788416524,ACTIVE,0,2025-09-07 21:55:04,1,2025-09-09 21:55:04,1,False
1967119892838748298,1967119892788416723,1967119892788416527,ACTIVE,1,2025-09-07 21:55:04,1,2025-09-13 21:55:04,1,False
1967119892838748299,1967119892788416724,1967119892788416527,ACTIVE,1,2025-09-08 06:55:04,1,2025-09-09 06:55:04,1,False
1967119892838748300,1967119892788416724,1967119892788416522,ACTIVE,1,2025-09-08 06:55:04,1,2025-09-11 06:55:04,1,False
1967119892838748301,1967119892788416725,1967119892788416525,ACTIVE,1,2025-09-08 02:55:04,1,2025-09-08 02:55:04,1,False
1967119892838748302,1967119892788416726,1967119892788416526,ACTIVE,0,2025-09-08 06:55:04,1,2025-09-08 06:55:04,1,False
1967119892838748303,1967119892788416726,1967119892788416525,ACTIVE,0,2025-09-08 06:55:04,1,2025-09-12 06:55:04,1,False
1967119892838748304,1967119892788416726,1967119892788416528,ACTIVE,0,2025-09-08 06:55:04,1,2025-09-09 06:55:04,1,False
1967119892838748305,1967119892788416727,1967119892788416528,ACTIVE,0,2025-09-14 23:55:04,1,2025-09-15 23:55:04,1,False
1967119892838748306,1967119892788416727,1967119892788416523,ACTIVE,1,2025-09-14 23:55:04,1,2025-09-14 23:55:04,1,False
1967119892838748307,1967119892788416727,1967119892788416527,ACTIVE,1,2025-09-14 23:55:04,1,2025-09-14 23:55:04,1,False
1967119892838748308,1967119892788416727,1967119892788416524,ACTIVE,0,2025-09-14 23:55:04,1,2025-09-15 23:55:04,1,False
1967119892838748309,1967119892788416728,1967119892788416526,ACTIVE,0,2025-09-14 23:55:04,1,2025-09-15 23:55:04,1,False
1967119892838748310,1967119892788416728,1967119892788416528,ACTIVE,1,2025-09-14 23:55:04,1,2025-09-14 23:55:04,1,False
1967119892838748311,1967119892788416729,1967119892788416522,ACTIVE,1,2025-09-14 22:55:04,1,2025-09-14 22:55:04,1,False
1967119892838748312,1967119892788416729,1967119892788416523,ACTIVE,1,2025-09-14 22:55:04,1,2025-09-15 22:55:04,1,False
1967119892838748313,1967119892788416730,1967119892788416526,ACTIVE,1,2025-09-15 03:55:04,1,2025-09-15 03:55:04,1,False
1967119892838748314,1967119892788416730,1967119892788416525,ACTIVE,0,2025-09-15 03:55:04,1,2025-09-15 03:55:04,1,False
1967119892838748315,1967119892788416731,1967119892788416523,ACTIVE,0,2025-09-14 21:55:04,1,2025-09-14 21:55:04,1,False
1967119892838748316,1967119892788416732,1967119892788416523,ACTIVE,1,2025-09-15 02:55:04,1,2025-09-16 02:55:04,1,False
1967119892838748317,1967119892788416732,1967119892788416524,ACTIVE,1,2025-09-15 02:55:04,1,2025-09-15 02:55:04,1,False
1967119892838748318,1967119892788416732,1967119892788416527,ACTIVE,0,2025-09-15 02:55:04,1,2025-09-15 02:55:04,1,False
1967119892838748319,1967119892788416732,1967119892788416526,ACTIVE,1,2025-09-15 02:55:04,1,2025-09-16 02:55:04,1,False
1967119892838748320,1967119892788416732,1967119892788416529,ACTIVE,1,2025-09-15 02:55:04,1,2025-09-15 02:55:04,1,False
1967119892838748321,1967119892788416733,1967119892788416528,ACTIVE,0,2025-09-15 00:55:04,1,2025-09-15 00:55:04,1,False
1967119892838748322,1967119892788416733,1967119892788416529,ACTIVE,0,2025-09-15 00:55:04,1,2025-09-16 00:55:04,1,False
