id,batch_id,product_id,supplier_id,original_qty,import_price,manufacture_date,expiry_date,created_at,created_by,updated_at,updated_by,deleted
1967119892817776665,1967119892788416666,1967119892788416567,1967119892788416512,369,25561,2025-06-18 21:55:04,2025-12-10 21:55:04,2025-07-06 21:55:04,1,2025-07-07 10:55:04,1,False
1967119892817776666,1967119892788416666,1967119892788416560,1967119892788416512,317,31320,2025-06-21 21:55:04,2026-04-30 21:55:04,2025-07-06 21:55:04,1,2025-07-07 10:55:04,1,False
1967119892817776667,1967119892788416667,1967119892788416536,1967119892788416521,81,190755,2025-06-15 02:55:04,2025-06-17 02:55:04,2025-07-07 02:55:04,1,2025-07-07 10:55:04,1,False
1967119892817776668,1967119892788416667,1967119892788416543,1967119892788416521,31,313913,2025-06-18 02:55:04,2025-06-23 02:55:04,2025-07-07 02:55:04,1,2025-07-07 10:55:04,1,False
1967119892817776669,1967119892788416668,1967119892788416536,1967119892788416517,76,190755,2025-07-06 23:55:04,2025-07-11 23:55:04,2025-07-13 23:55:04,1,2025-07-14 12:55:04,1,False
1967119892817776670,1967119892788416668,1967119892788416541,1967119892788416517,98,174609,2025-07-11 23:55:04,2025-07-12 23:55:04,2025-07-13 23:55:04,1,2025-07-14 12:55:04,1,False
1967119892817776671,1967119892788416668,1967119892788416543,1967119892788416517,27,313913,2025-07-08 23:55:04,2025-07-14 23:55:04,2025-07-13 23:55:04,1,2025-07-14 12:55:04,1,False
1967119892817776672,1967119892788416668,1967119892788416542,1967119892788416517,54,200012,2025-06-24 23:55:04,2025-07-01 23:55:04,2025-07-13 23:55:04,1,2025-07-14 12:55:04,1,False
1967119892817776673,1967119892788416669,1967119892788416563,1967119892788416517,266,31459,2025-06-16 23:55:04,2026-06-14 23:55:04,2025-07-13 23:55:04,1,2025-07-14 08:55:04,1,False
1967119892817776674,1967119892788416669,1967119892788416561,1967119892788416517,148,15189,2025-06-17 23:55:04,2026-04-08 23:55:04,2025-07-13 23:55:04,1,2025-07-14 08:55:04,1,False
1967119892817776675,1967119892788416669,1967119892788416566,1967119892788416517,487,24111,2025-06-24 23:55:04,2025-10-22 23:55:04,2025-07-13 23:55:04,1,2025-07-14 08:55:04,1,False
1967119892817776676,1967119892788416670,1967119892788416557,1967119892788416519,325,36069,2025-07-07 02:55:04,2027-03-27 02:55:04,2025-07-14 02:55:04,1,2025-07-14 10:55:04,1,False
1967119892817776677,1967119892788416671,1967119892788416542,1967119892788416521,76,200012,2025-06-22 21:55:04,2025-06-24 21:55:04,2025-07-13 21:55:04,1,2025-07-14 11:55:04,1,False
1967119892817776678,1967119892788416671,1967119892788416538,1967119892788416521,36,164486,2025-07-07 21:55:04,2025-07-14 21:55:04,2025-07-13 21:55:04,1,2025-07-14 11:55:04,1,False
1967119892817776679,1967119892788416672,1967119892788416560,1967119892788416513,496,31320,2025-06-27 00:55:04,2026-04-03 00:55:04,2025-07-14 00:55:04,1,2025-07-14 09:55:04,1,False
1967119892817776680,1967119892788416672,1967119892788416561,1967119892788416513,431,15189,2025-06-17 00:55:04,2026-04-29 00:55:04,2025-07-14 00:55:04,1,2025-07-14 09:55:04,1,False
1967119892817776681,1967119892788416672,1967119892788416564,1967119892788416513,183,19254,2025-06-15 00:55:04,2025-10-01 00:55:04,2025-07-14 00:55:04,1,2025-07-14 09:55:04,1,False
1967119892817776682,1967119892788416673,1967119892788416565,1967119892788416518,179,13923,2025-06-18 23:55:04,2026-01-25 23:55:04,2025-07-13 23:55:04,1,2025-07-14 10:55:04,1,False
1967119892817776683,1967119892788416673,1967119892788416562,1967119892788416518,316,24224,2025-06-13 23:55:04,2025-11-29 23:55:04,2025-07-13 23:55:04,1,2025-07-14 10:55:04,1,False
1967119892817776684,1967119892788416674,1967119892788416565,1967119892788416517,325,13923,2025-06-21 03:55:04,2026-02-09 03:55:04,2025-07-21 03:55:04,1,2025-07-21 08:55:04,1,False
1967119892817776685,1967119892788416674,1967119892788416566,1967119892788416517,279,24111,2025-07-15 03:55:04,2026-07-06 03:55:04,2025-07-21 03:55:04,1,2025-07-21 08:55:04,1,False
1967119892817776686,1967119892788416674,1967119892788416560,1967119892788416517,78,31320,2025-07-10 03:55:04,2026-05-09 03:55:04,2025-07-21 03:55:04,1,2025-07-21 08:55:04,1,False
1967119892821970944,1967119892788416675,1967119892788416577,1967119892788416519,278,61022,2025-07-17 01:55:04,2027-05-30 01:55:04,2025-07-21 01:55:04,1,2025-07-21 12:55:04,1,False
1967119892821970945,1967119892788416676,1967119892788416551,1967119892788416517,452,46936,2025-07-09 06:55:04,2027-03-01 06:55:04,2025-07-21 06:55:04,1,2025-07-21 08:55:04,1,False
1967119892821970946,1967119892788416676,1967119892788416556,1967119892788416517,231,14367,2025-07-14 06:55:04,2026-11-09 06:55:04,2025-07-21 06:55:04,1,2025-07-21 08:55:04,1,False
1967119892821970947,1967119892788416677,1967119892788416586,1967119892788416516,23,1321538,2025-06-28 22:55:04,2029-05-20 22:55:04,2025-07-20 22:55:04,1,2025-07-21 09:55:04,1,False
1967119892821970948,1967119892788416677,1967119892788416590,1967119892788416516,5,1784410,2025-07-14 22:55:04,2030-06-29 22:55:04,2025-07-20 22:55:04,1,2025-07-21 09:55:04,1,False
1967119892821970949,1967119892788416677,1967119892788416589,1967119892788416516,27,1072384,2025-07-03 22:55:04,2029-10-03 22:55:04,2025-07-20 22:55:04,1,2025-07-21 09:55:04,1,False
1967119892821970950,1967119892788416677,1967119892788416588,1967119892788416516,8,1631430,2025-07-12 22:55:04,2029-10-29 22:55:04,2025-07-20 22:55:04,1,2025-07-21 09:55:04,1,False
1967119892821970951,1967119892788416678,1967119892788416538,1967119892788416518,73,164486,2025-07-10 06:55:04,2025-07-11 06:55:04,2025-07-21 06:55:04,1,2025-07-21 12:55:04,1,False
1967119892821970952,1967119892788416679,1967119892788416569,1967119892788416516,262,26443,2025-07-07 00:55:04,2026-07-19 00:55:04,2025-07-21 00:55:04,1,2025-07-21 10:55:04,1,False
1967119892821970953,1967119892788416680,1967119892788416579,1967119892788416517,122,801117,2025-06-28 03:55:04,2027-11-25 03:55:04,2025-07-28 03:55:04,1,2025-07-28 09:55:04,1,False
1967119892821970954,1967119892788416680,1967119892788416583,1967119892788416517,358,512311,2025-06-29 03:55:04,2028-06-25 03:55:04,2025-07-28 03:55:04,1,2025-07-28 09:55:04,1,False
1967119892821970955,1967119892788416680,1967119892788416584,1967119892788416517,279,38407,2025-07-11 03:55:04,2027-11-19 03:55:04,2025-07-28 03:55:04,1,2025-07-28 09:55:04,1,False
1967119892821970956,1967119892788416680,1967119892788416582,1967119892788416517,329,579715,2025-07-05 03:55:04,2027-07-07 03:55:04,2025-07-28 03:55:04,1,2025-07-28 09:55:04,1,False
1967119892821970957,1967119892788416681,1967119892788416564,1967119892788416518,82,19254,2025-07-01 04:55:04,2026-01-24 04:55:04,2025-07-28 04:55:04,1,2025-07-28 09:55:04,1,False
1967119892821970958,1967119892788416681,1967119892788416561,1967119892788416518,464,15189,2025-07-04 04:55:04,2025-12-31 04:55:04,2025-07-28 04:55:04,1,2025-07-28 09:55:04,1,False
1967119892821970959,1967119892788416682,1967119892788416585,1967119892788416512,19,1244169,2025-07-17 22:55:04,2029-08-13 22:55:04,2025-07-27 22:55:04,1,2025-07-28 08:55:04,1,False
1967119892821970960,1967119892788416682,1967119892788416589,1967119892788416512,8,1072384,2025-07-04 22:55:04,2030-02-02 22:55:04,2025-07-27 22:55:04,1,2025-07-28 08:55:04,1,False
1967119892821970961,1967119892788416683,1967119892788416558,1967119892788416520,282,52149,2025-07-01 00:55:04,2026-06-11 00:55:04,2025-07-28 00:55:04,1,2025-07-28 10:55:04,1,False
1967119892821970962,1967119892788416684,1967119892788416584,1967119892788416513,97,38407,2025-07-18 00:55:04,2028-05-19 00:55:04,2025-07-28 00:55:04,1,2025-07-28 09:55:04,1,False
1967119892821970963,1967119892788416685,1967119892788416589,1967119892788416513,12,1072384,2025-07-19 07:55:04,2029-08-15 07:55:04,2025-07-28 07:55:04,1,2025-07-28 10:55:04,1,False
1967119892821970964,1967119892788416685,1967119892788416585,1967119892788416513,16,1244169,2025-07-22 07:55:04,2029-11-26 07:55:04,2025-07-28 07:55:04,1,2025-07-28 10:55:04,1,False
1967119892821970965,1967119892788416685,1967119892788416590,1967119892788416513,30,1784410,2025-07-20 07:55:04,2030-03-06 07:55:04,2025-07-28 07:55:04,1,2025-07-28 10:55:04,1,False
1967119892821970966,1967119892788416686,1967119892788416581,1967119892784222253,161,179379,2025-07-20 04:55:04,2027-08-12 04:55:04,2025-08-04 04:55:04,1,2025-08-04 12:55:04,1,False
1967119892821970967,1967119892788416686,1967119892788416584,1967119892784222253,455,38407,2025-07-30 04:55:04,2028-04-23 04:55:04,2025-08-04 04:55:04,1,2025-08-04 12:55:04,1,False
1967119892821970968,1967119892788416686,1967119892788416583,1967119892784222253,314,512311,2025-07-06 04:55:04,2028-02-29 04:55:04,2025-08-04 04:55:04,1,2025-08-04 12:55:04,1,False
1967119892821970969,1967119892788416687,1967119892788416585,1967119892788416521,10,1244169,2025-07-09 22:55:04,2030-03-16 22:55:04,2025-08-03 22:55:04,1,2025-08-04 08:55:04,1,False
1967119892821970970,1967119892788416687,1967119892788416589,1967119892788416521,8,1072384,2025-07-31 22:55:04,2029-11-25 22:55:04,2025-08-03 22:55:04,1,2025-08-04 08:55:04,1,False
1967119892821970971,1967119892788416688,1967119892788416562,1967119892788416512,311,24224,2025-07-05 03:55:04,2026-03-25 03:55:04,2025-08-04 03:55:04,1,2025-08-04 09:55:04,1,False
1967119892821970972,1967119892788416689,1967119892788416582,1967119892788416515,157,579715,2025-08-03 06:55:04,2027-09-15 06:55:04,2025-08-04 06:55:04,1,2025-08-04 08:55:04,1,False
1967119892821970973,1967119892788416690,1967119892788416581,1967119892784222253,234,179379,2025-07-25 02:55:04,2028-07-18 02:55:04,2025-08-04 02:55:04,1,2025-08-04 08:55:04,1,False
1967119892821970974,1967119892788416691,1967119892788416552,1967119892788416517,393,49375,2025-08-03 04:55:04,2026-04-23 04:55:04,2025-08-04 04:55:04,1,2025-08-04 09:55:04,1,False
1967119892821970975,1967119892788416691,1967119892788416550,1967119892788416517,462,36003,2025-08-01 04:55:04,2027-05-04 04:55:04,2025-08-04 04:55:04,1,2025-08-04 09:55:04,1,False
1967119892821970976,1967119892788416691,1967119892788416558,1967119892788416517,213,52149,2025-07-25 04:55:04,2027-06-13 04:55:04,2025-08-04 04:55:04,1,2025-08-04 09:55:04,1,False
1967119892821970977,1967119892788416692,1967119892788416569,1967119892788416514,471,26443,2025-07-27 23:55:04,2027-04-01 23:55:04,2025-08-10 23:55:04,1,2025-08-11 12:55:04,1,False
1967119892821970978,1967119892788416692,1967119892788416571,1967119892788416514,422,67077,2025-08-09 23:55:04,2027-08-11 23:55:04,2025-08-10 23:55:04,1,2025-08-11 12:55:04,1,False
1967119892821970979,1967119892788416692,1967119892788416572,1967119892788416514,308,86881,2025-07-17 23:55:04,2027-07-21 23:55:04,2025-08-10 23:55:04,1,2025-08-11 12:55:04,1,False
1967119892821970980,1967119892788416693,1967119892788416568,1967119892788416517,220,93868,2025-08-05 03:55:04,2027-08-11 03:55:04,2025-08-11 03:55:04,1,2025-08-11 09:55:04,1,False
1967119892821970981,1967119892788416693,1967119892788416570,1967119892788416517,482,63701,2025-08-06 03:55:04,2027-05-28 03:55:04,2025-08-11 03:55:04,1,2025-08-11 09:55:04,1,False
1967119892821970982,1967119892788416693,1967119892788416572,1967119892788416517,203,86881,2025-08-07 03:55:04,2028-01-14 03:55:04,2025-08-11 03:55:04,1,2025-08-11 09:55:04,1,False
1967119892821970983,1967119892788416693,1967119892788416574,1967119892788416517,453,50952,2025-07-30 03:55:04,2027-12-31 03:55:04,2025-08-11 03:55:04,1,2025-08-11 09:55:04,1,False
1967119892821970984,1967119892788416694,1967119892788416588,1967119892788416519,6,1631430,2025-07-16 01:55:04,2029-07-25 01:55:04,2025-08-11 01:55:04,1,2025-08-11 11:55:04,1,False
1967119892821970985,1967119892788416694,1967119892788416587,1967119892788416519,20,1209511,2025-08-03 01:55:04,2028-08-04 01:55:04,2025-08-11 01:55:04,1,2025-08-11 11:55:04,1,False
1967119892821970986,1967119892788416694,1967119892788416586,1967119892788416519,21,1321538,2025-08-05 01:55:04,2030-04-14 01:55:04,2025-08-11 01:55:04,1,2025-08-11 11:55:04,1,False
1967119892821970987,1967119892788416694,1967119892788416591,1967119892788416519,12,1339857,2025-07-31 01:55:04,2029-03-12 01:55:04,2025-08-11 01:55:04,1,2025-08-11 11:55:04,1,False
1967119892821970988,1967119892788416695,1967119892788416569,1967119892788416519,469,26443,2025-07-18 22:55:04,2026-11-15 22:55:04,2025-08-10 22:55:04,1,2025-08-11 12:55:04,1,False
1967119892821970989,1967119892788416695,1967119892788416570,1967119892788416519,430,63701,2025-07-30 22:55:04,2027-03-27 22:55:04,2025-08-10 22:55:04,1,2025-08-11 12:55:04,1,False
1967119892821970990,1967119892788416696,1967119892788416554,1967119892788416516,490,41747,2025-08-02 02:55:04,2026-05-30 02:55:04,2025-08-11 02:55:04,1,2025-08-11 08:55:04,1,False
1967119892821970991,1967119892788416696,1967119892788416555,1967119892788416516,98,14279,2025-08-05 02:55:04,2026-05-12 02:55:04,2025-08-11 02:55:04,1,2025-08-11 08:55:04,1,False
1967119892821970992,1967119892788416697,1967119892788416588,1967119892788416518,26,1631430,2025-08-03 00:55:04,2029-08-29 00:55:04,2025-08-11 00:55:04,1,2025-08-11 09:55:04,1,False
1967119892821970993,1967119892788416698,1967119892788416585,1967119892788416514,25,1244169,2025-07-23 00:55:04,2030-01-01 00:55:04,2025-08-11 00:55:04,1,2025-08-11 11:55:04,1,False
1967119892821970994,1967119892788416699,1967119892788416589,1967119892788416512,15,1072384,2025-08-06 04:55:04,2029-09-15 04:55:04,2025-08-18 04:55:04,1,2025-08-18 11:55:04,1,False
1967119892821970995,1967119892788416699,1967119892788416591,1967119892788416512,24,1339857,2025-08-13 04:55:04,2029-10-21 04:55:04,2025-08-18 04:55:04,1,2025-08-18 11:55:04,1,False
1967119892821970996,1967119892788416699,1967119892788416590,1967119892788416512,7,1784410,2025-07-29 04:55:04,2028-08-18 04:55:04,2025-08-18 04:55:04,1,2025-08-18 11:55:04,1,False
1967119892821970997,1967119892788416700,1967119892788416578,1967119892788416518,292,74235,2025-07-29 00:55:04,2027-11-09 00:55:04,2025-08-18 00:55:04,1,2025-08-18 09:55:04,1,False
1967119892821970998,1967119892788416701,1967119892788416556,1967119892788416514,366,14367,2025-07-25 22:55:04,2027-03-19 22:55:04,2025-08-17 22:55:04,1,2025-08-18 12:55:04,1,False
1967119892821970999,1967119892788416701,1967119892788416553,1967119892788416514,403,31035,2025-07-29 22:55:04,2026-10-26 22:55:04,2025-08-17 22:55:04,1,2025-08-18 12:55:04,1,False
1967119892821971000,1967119892788416702,1967119892788416573,1967119892788416512,202,72048,2025-08-09 04:55:04,2026-09-04 04:55:04,2025-08-18 04:55:04,1,2025-08-18 12:55:04,1,False
1967119892821971001,1967119892788416703,1967119892788416576,1967119892788416515,385,51934,2025-07-19 06:55:04,2026-12-17 06:55:04,2025-08-18 06:55:04,1,2025-08-18 10:55:04,1,False
1967119892821971002,1967119892788416704,1967119892788416562,1967119892788416520,261,24224,2025-08-04 05:55:04,2026-07-23 05:55:04,2025-08-18 05:55:04,1,2025-08-18 08:55:04,1,False
1967119892821971003,1967119892788416705,1967119892788416538,1967119892788416514,35,164486,2025-08-17 02:55:04,2025-08-18 02:55:04,2025-08-18 02:55:04,1,2025-08-18 10:55:04,1,False
1967119892821971004,1967119892788416705,1967119892788416544,1967119892788416514,71,83586,2025-08-05 02:55:04,2025-08-12 02:55:04,2025-08-18 02:55:04,1,2025-08-18 10:55:04,1,False
1967119892826165248,1967119892788416705,1967119892788416537,1967119892788416514,77,47110,2025-08-01 02:55:04,2025-08-08 02:55:04,2025-08-18 02:55:04,1,2025-08-18 10:55:04,1,False
1967119892826165249,1967119892788416705,1967119892788416540,1967119892788416514,61,43327,2025-08-02 02:55:04,2025-08-07 02:55:04,2025-08-18 02:55:04,1,2025-08-18 10:55:04,1,False
1967119892826165250,1967119892788416706,1967119892788416571,1967119892788416521,351,67077,2025-08-06 00:55:04,2027-10-15 00:55:04,2025-08-25 00:55:04,1,2025-08-25 08:55:04,1,False
1967119892826165251,1967119892788416706,1967119892788416573,1967119892788416521,406,72048,2025-08-11 00:55:04,2027-07-13 00:55:04,2025-08-25 00:55:04,1,2025-08-25 08:55:04,1,False
1967119892826165252,1967119892788416706,1967119892788416574,1967119892788416521,279,50952,2025-08-19 00:55:04,2026-11-10 00:55:04,2025-08-25 00:55:04,1,2025-08-25 08:55:04,1,False
1967119892826165253,1967119892788416707,1967119892788416589,1967119892788416516,28,1072384,2025-08-14 22:55:04,2029-01-11 22:55:04,2025-08-24 22:55:04,1,2025-08-25 08:55:04,1,False
1967119892826165254,1967119892788416707,1967119892788416591,1967119892788416516,11,1339857,2025-07-26 22:55:04,2029-10-25 22:55:04,2025-08-24 22:55:04,1,2025-08-25 08:55:04,1,False
1967119892826165255,1967119892788416708,1967119892788416557,1967119892788416513,181,36069,2025-07-29 22:55:04,2026-03-29 22:55:04,2025-08-24 22:55:04,1,2025-08-25 10:55:04,1,False
1967119892826165256,1967119892788416708,1967119892788416551,1967119892788416513,92,46936,2025-08-01 22:55:04,2026-12-11 22:55:04,2025-08-24 22:55:04,1,2025-08-25 10:55:04,1,False
1967119892826165257,1967119892788416708,1967119892788416553,1967119892788416513,202,31035,2025-08-08 22:55:04,2026-05-19 22:55:04,2025-08-24 22:55:04,1,2025-08-25 10:55:04,1,False
1967119892826165258,1967119892788416709,1967119892788416552,1967119892788416515,414,49375,2025-08-15 06:55:04,2026-11-13 06:55:04,2025-08-25 06:55:04,1,2025-08-25 12:55:04,1,False
1967119892826165259,1967119892788416709,1967119892788416559,1967119892788416515,295,20336,2025-08-08 06:55:04,2027-03-16 06:55:04,2025-08-25 06:55:04,1,2025-08-25 12:55:04,1,False
1967119892826165260,1967119892788416710,1967119892788416551,1967119892788416514,424,46936,2025-07-30 07:55:04,2026-12-29 07:55:04,2025-08-25 07:55:04,1,2025-08-25 11:55:04,1,False
1967119892826165261,1967119892788416710,1967119892788416554,1967119892788416514,242,41747,2025-08-10 07:55:04,2027-01-16 07:55:04,2025-08-25 07:55:04,1,2025-08-25 11:55:04,1,False
1967119892826165262,1967119892788416711,1967119892788416583,1967119892788416512,495,512311,2025-08-19 07:55:04,2027-12-29 07:55:04,2025-08-25 07:55:04,1,2025-08-25 09:55:04,1,False
1967119892826165263,1967119892788416711,1967119892788416579,1967119892788416512,265,801117,2025-08-16 07:55:04,2028-06-06 07:55:04,2025-08-25 07:55:04,1,2025-08-25 09:55:04,1,False
1967119892826165264,1967119892788416711,1967119892788416581,1967119892788416512,302,179379,2025-07-26 07:55:04,2028-05-04 07:55:04,2025-08-25 07:55:04,1,2025-08-25 09:55:04,1,False
1967119892826165265,1967119892788416712,1967119892788416569,1967119892788416514,235,26443,2025-07-26 06:55:04,2028-05-01 06:55:04,2025-08-25 06:55:04,1,2025-08-25 10:55:04,1,False
1967119892826165266,1967119892788416712,1967119892788416574,1967119892788416514,405,50952,2025-08-02 06:55:04,2028-01-24 06:55:04,2025-08-25 06:55:04,1,2025-08-25 10:55:04,1,False
1967119892826165267,1967119892788416712,1967119892788416570,1967119892788416514,445,63701,2025-07-30 06:55:04,2027-02-28 06:55:04,2025-08-25 06:55:04,1,2025-08-25 10:55:04,1,False
1967119892826165268,1967119892788416713,1967119892788416583,1967119892788416514,114,512311,2025-08-05 21:55:04,2028-06-18 21:55:04,2025-08-31 21:55:04,1,2025-09-01 09:55:04,1,False
1967119892826165269,1967119892788416714,1967119892788416591,1967119892788416513,29,1339857,2025-08-11 23:55:04,2030-05-14 23:55:04,2025-08-31 23:55:04,1,2025-09-01 08:55:04,1,False
1967119892826165270,1967119892788416715,1967119892788416560,1967119892788416516,203,31320,2025-08-26 07:55:04,2026-04-02 07:55:04,2025-09-01 07:55:04,1,2025-09-01 08:55:04,1,False
1967119892826165271,1967119892788416716,1967119892788416547,1967119892784222253,58,421451,2025-08-18 23:55:04,2025-08-25 23:55:04,2025-08-31 23:55:04,1,2025-09-01 12:55:04,1,False
1967119892826165272,1967119892788416716,1967119892788416537,1967119892784222253,81,47110,2025-08-27 23:55:04,2025-08-31 23:55:04,2025-08-31 23:55:04,1,2025-09-01 12:55:04,1,False
1967119892826165273,1967119892788416717,1967119892788416556,1967119892788416516,126,14367,2025-08-11 23:55:04,2027-06-06 23:55:04,2025-08-31 23:55:04,1,2025-09-01 11:55:04,1,False
1967119892826165274,1967119892788416717,1967119892788416558,1967119892788416516,134,52149,2025-08-25 23:55:04,2026-12-30 23:55:04,2025-08-31 23:55:04,1,2025-09-01 11:55:04,1,False
1967119892826165275,1967119892788416717,1967119892788416550,1967119892788416516,209,36003,2025-08-15 23:55:04,2026-08-17 23:55:04,2025-08-31 23:55:04,1,2025-09-01 11:55:04,1,False
1967119892826165276,1967119892788416718,1967119892788416563,1967119892788416512,220,31459,2025-08-08 01:55:04,2026-03-17 01:55:04,2025-09-01 01:55:04,1,2025-09-01 08:55:04,1,False
1967119892826165277,1967119892788416718,1967119892788416560,1967119892788416512,136,31320,2025-08-26 01:55:04,2026-03-22 01:55:04,2025-09-01 01:55:04,1,2025-09-01 08:55:04,1,False
1967119892826165278,1967119892788416719,1967119892788416551,1967119892788416516,315,46936,2025-08-11 22:55:04,2027-03-14 22:55:04,2025-08-31 22:55:04,1,2025-09-01 10:55:04,1,False
1967119892826165279,1967119892788416719,1967119892788416556,1967119892788416516,381,14367,2025-08-09 22:55:04,2027-06-20 22:55:04,2025-08-31 22:55:04,1,2025-09-01 10:55:04,1,False
1967119892826165280,1967119892788416720,1967119892788416584,1967119892784222253,122,38407,2025-08-19 05:55:04,2028-05-20 05:55:04,2025-09-08 05:55:04,1,2025-09-08 09:55:04,1,False
1967119892826165281,1967119892788416720,1967119892788416582,1967119892784222253,362,579715,2025-08-13 05:55:04,2028-01-03 05:55:04,2025-09-08 05:55:04,1,2025-09-08 09:55:04,1,False
1967119892826165282,1967119892788416720,1967119892788416578,1967119892784222253,113,74235,2025-09-04 05:55:04,2027-12-23 05:55:04,2025-09-08 05:55:04,1,2025-09-08 09:55:04,1,False
1967119892826165283,1967119892788416721,1967119892788416569,1967119892788416513,421,26443,2025-08-16 02:55:04,2027-12-19 02:55:04,2025-09-08 02:55:04,1,2025-09-08 12:55:04,1,False
1967119892826165284,1967119892788416721,1967119892788416575,1967119892788416513,253,94845,2025-09-06 02:55:04,2028-04-21 02:55:04,2025-09-08 02:55:04,1,2025-09-08 12:55:04,1,False
1967119892826165285,1967119892788416721,1967119892788416568,1967119892788416513,81,93868,2025-08-19 02:55:04,2027-11-23 02:55:04,2025-09-08 02:55:04,1,2025-09-08 12:55:04,1,False
1967119892826165286,1967119892788416722,1967119892788416565,1967119892788416520,148,13923,2025-08-28 04:55:04,2026-05-31 04:55:04,2025-09-08 04:55:04,1,2025-09-08 08:55:04,1,False
1967119892826165287,1967119892788416722,1967119892788416561,1967119892788416520,230,15189,2025-08-21 04:55:04,2025-11-27 04:55:04,2025-09-08 04:55:04,1,2025-09-08 08:55:04,1,False
1967119892826165288,1967119892788416722,1967119892788416562,1967119892788416520,131,24224,2025-08-10 04:55:04,2026-03-22 04:55:04,2025-09-08 04:55:04,1,2025-09-08 08:55:04,1,False
1967119892826165289,1967119892788416723,1967119892788416588,1967119892788416513,27,1631430,2025-09-05 21:55:04,2029-05-27 21:55:04,2025-09-07 21:55:04,1,2025-09-08 09:55:04,1,False
1967119892826165290,1967119892788416724,1967119892788416547,1967119892788416513,90,421451,2025-08-31 06:55:04,2025-09-03 06:55:04,2025-09-08 06:55:04,1,2025-09-08 09:55:04,1,False
1967119892826165291,1967119892788416725,1967119892788416560,1967119892788416521,128,31320,2025-08-26 02:55:04,2026-06-24 02:55:04,2025-09-08 02:55:04,1,2025-09-08 08:55:04,1,False
1967119892826165292,1967119892788416726,1967119892788416538,1967119892788416520,21,164486,2025-08-28 06:55:04,2025-09-01 06:55:04,2025-09-08 06:55:04,1,2025-09-08 08:55:04,1,False
1967119892826165293,1967119892788416726,1967119892788416541,1967119892788416520,55,174609,2025-08-11 06:55:04,2025-08-18 06:55:04,2025-09-08 06:55:04,1,2025-09-08 08:55:04,1,False
1967119892826165294,1967119892788416726,1967119892788416540,1967119892788416520,36,43327,2025-08-10 06:55:04,2025-08-15 06:55:04,2025-09-08 06:55:04,1,2025-09-08 08:55:04,1,False
1967119892826165295,1967119892788416727,1967119892788416586,1967119892788416519,23,1321538,2025-08-21 23:55:04,2029-05-30 23:55:04,2025-09-14 23:55:04,1,2025-09-15 08:55:04,1,False
1967119892826165296,1967119892788416727,1967119892788416585,1967119892788416519,12,1244169,2025-09-11 23:55:04,2030-08-11 23:55:04,2025-09-14 23:55:04,1,2025-09-15 08:55:04,1,False
1967119892826165297,1967119892788416727,1967119892788416591,1967119892788416519,24,1339857,2025-08-28 23:55:04,2030-02-01 23:55:04,2025-09-14 23:55:04,1,2025-09-15 08:55:04,1,False
1967119892826165298,1967119892788416728,1967119892788416591,1967119892784222253,20,1339857,2025-09-05 23:55:04,2030-06-17 23:55:04,2025-09-14 23:55:04,1,2025-09-15 10:55:04,1,False
1967119892826165299,1967119892788416728,1967119892788416589,1967119892784222253,7,1072384,2025-08-26 23:55:04,2030-07-24 23:55:04,2025-09-14 23:55:04,1,2025-09-15 10:55:04,1,False
1967119892826165300,1967119892788416729,1967119892788416546,1967119892788416512,35,64599,2025-08-18 22:55:04,2025-08-25 22:55:04,2025-09-14 22:55:04,1,2025-09-15 11:55:04,1,False
1967119892826165301,1967119892788416730,1967119892788416585,1967119892784222253,30,1244169,2025-09-09 03:55:04,2030-06-27 03:55:04,2025-09-15 03:55:04,1,2025-09-15 08:55:04,1,False
1967119892826165302,1967119892788416731,1967119892788416560,1967119892788416519,157,31320,2025-08-26 21:55:04,2026-08-16 21:55:04,2025-09-14 21:55:04,1,2025-09-15 10:55:04,1,False
1967119892826165303,1967119892788416731,1967119892788416565,1967119892788416519,321,13923,2025-08-23 21:55:04,2026-04-04 21:55:04,2025-09-14 21:55:04,1,2025-09-15 10:55:04,1,False
1967119892826165304,1967119892788416732,1967119892788416587,1967119892788416514,27,1209511,2025-08-27 02:55:04,2029-11-17 02:55:04,2025-09-15 02:55:04,1,2025-09-15 08:55:04,1,False
1967119892826165305,1967119892788416732,1967119892788416591,1967119892788416514,14,1339857,2025-08-17 02:55:04,2029-05-19 02:55:04,2025-09-15 02:55:04,1,2025-09-15 08:55:04,1,False
1967119892826165306,1967119892788416733,1967119892788416538,1967119892788416514,72,164486,2025-08-27 00:55:04,2025-09-03 00:55:04,2025-09-15 00:55:04,1,2025-09-15 08:55:04,1,False
