id,sale_order_id,product_id,qty_ordered,unit_price,created_at,created_by,updated_at,updated_by,deleted
1967119893870546956,SO20250719000284,1967119892788416536,1,224418,2025-07-19 10:03:04,1967119892956188678,2025-07-19 10:16:04,1967119892956188680,False
1967119893870546957,SO20250719000285,1967119892788416536,1,224418,2025-07-19 18:08:04,1967119892956188684,2025-07-19 18:21:04,1967119892956188680,False
1967119893870546958,SO20250719000286,1967119892788416541,3,205423,2025-07-19 05:10:04,1967119892956188681,2025-07-19 05:24:04,1967119892956188678,False
1967119893870546959,SO20250720000287,1967119892788416581,2,275969,2025-07-20 00:05:04,1967119892956188681,2025-07-20 00:17:04,1967119892956188679,False
1967119893870546960,SO20250720000287,1967119892788416556,2,19157,2025-07-20 00:05:04,1967119892956188681,2025-07-20 00:17:04,1967119892956188679,False
1967119893870546961,SO20250720000287,1967119892788416546,1,75999,2025-07-20 00:05:04,1967119892956188681,2025-07-20 00:17:04,1967119892956188679,False
1967119893870546962,SO20250720000287,1967119892788416569,3,33054,2025-07-20 00:05:04,1967119892956188681,2025-07-20 00:17:04,1967119892956188679,False
1967119893870546963,SO20250720000288,1967119892788416539,2,443336,2025-07-20 08:09:04,1967119892956188679,2025-07-20 08:13:04,1967119892956188679,False
1967119893870546964,SO20250720000288,1967119892788416552,2,65834,2025-07-20 08:09:04,1967119892956188679,2025-07-20 08:13:04,1967119892956188679,False
1967119893870546965,SO20250720000288,1967119892788416550,1,48004,2025-07-20 08:09:04,1967119892956188679,2025-07-20 08:13:04,1967119892956188679,False
1967119893870546966,SO20250720000289,1967119892788416538,1,193514,2025-07-20 05:04:04,1967119892956188684,2025-07-20 05:05:04,1967119892956188683,False
1967119893870546967,SO20250720000289,1967119892788416537,2,55424,2025-07-20 05:04:04,1967119892956188684,2025-07-20 05:05:04,1967119892956188683,False
1967119893870546968,SO20250720000289,1967119892788416544,1,98337,2025-07-20 05:04:04,1967119892956188684,2025-07-20 05:05:04,1967119892956188683,False
1967119893870546969,SO20250720000290,1967119892788416560,2,44744,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119893870546970,SO20250720000290,1967119892788416557,1,48093,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119893870546971,SO20250720000290,1967119892788416561,1,21699,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119893870546972,SO20250720000290,1967119892788416585,1,2073616,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119893870546973,SO20250720000290,1967119892788416556,1,19157,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119893870546974,SO20250720000290,1967119892788416542,2,235309,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119893870546975,SO20250720000291,1967119892788416541,1,205423,2025-07-20 19:40:04,1967119892956188679,2025-07-20 19:50:04,1967119892956188685,False
1967119893870546976,SO20250720000291,1967119892788416548,4,69868,2025-07-20 19:40:04,1967119892956188679,2025-07-20 19:50:04,1967119892956188685,False
1967119893870546977,SO20250720000291,1967119892788416564,1,27506,2025-07-20 19:40:04,1967119892956188679,2025-07-20 19:50:04,1967119892956188685,False
1967119893870546978,SO20250720000292,1967119892788416582,2,891870,2025-07-20 08:34:04,1967119892956188681,2025-07-20 08:48:04,1967119892956188684,False
1967119893870546979,SO20250720000292,1967119892788416562,1,34607,2025-07-20 08:34:04,1967119892956188681,2025-07-20 08:48:04,1967119892956188684,False
1967119893870546980,SO20250720000292,1967119892788416555,2,19039,2025-07-20 08:34:04,1967119892956188681,2025-07-20 08:48:04,1967119892956188684,False
1967119893870546981,SO20250720000292,1967119892788416561,1,21699,2025-07-20 08:34:04,1967119892956188681,2025-07-20 08:48:04,1967119892956188684,False
1967119893870546982,SO20250720000292,1967119892788416574,1,63691,2025-07-20 08:34:04,1967119892956188681,2025-07-20 08:48:04,1967119892956188684,False
1967119893870546983,SO20250720000293,1967119892788416575,1,118557,2025-07-20 14:57:04,1967119892956188680,2025-07-20 15:10:04,1967119892956188681,False
1967119893899907072,SO20250720000294,1967119892788416560,3,44744,2025-07-20 09:19:04,1967119892956188684,2025-07-20 09:34:04,1967119892956188680,False
1967119893899907073,SO20250720000294,1967119892788416546,1,75999,2025-07-20 09:19:04,1967119892956188684,2025-07-20 09:34:04,1967119892956188680,False
1967119893899907074,SO20250720000294,1967119892788416564,2,27506,2025-07-20 09:19:04,1967119892956188684,2025-07-20 09:34:04,1967119892956188680,False
1967119893899907075,SO20250720000295,1967119892788416539,2,443336,2025-07-20 06:22:04,1967119892956188681,2025-07-20 06:35:04,1967119892956188683,False
1967119893899907076,SO20250720000295,1967119892788416582,2,891870,2025-07-20 06:22:04,1967119892956188681,2025-07-20 06:35:04,1967119892956188683,False
1967119893904101376,SO20250720000296,1967119892788416552,1,65834,2025-07-20 13:19:04,1967119892956188682,2025-07-20 13:25:04,1967119892956188681,False
1967119893904101377,SO20250720000297,1967119892788416545,3,93757,2025-07-20 22:16:04,1967119892956188680,2025-07-20 22:20:04,1967119892956188680,False
1967119893904101378,SO20250720000297,1967119892788416551,2,62582,2025-07-20 22:16:04,1967119892956188680,2025-07-20 22:20:04,1967119892956188680,False
1967119893908295680,SO20250721000298,1967119892788416555,1,19039,2025-07-21 02:52:04,1967119892956188682,2025-07-21 03:04:04,1967119892956188683,False
1967119893908295681,SO20250721000298,1967119892788416558,1,69533,2025-07-21 02:52:04,1967119892956188682,2025-07-21 03:04:04,1967119892956188683,False
1967119893908295682,SO20250721000299,1967119892788416578,1,114209,2025-07-21 19:36:04,1967119892956188685,2025-07-21 19:37:04,1967119892956188681,False
1967119893908295683,SO20250721000299,1967119892788416559,2,27115,2025-07-21 19:36:04,1967119892956188685,2025-07-21 19:37:04,1967119892956188681,False
1967119893912489984,SO20250721000300,1967119892788416547,2,495825,2025-07-21 07:32:04,1967119892956188684,2025-07-21 07:43:04,1967119892956188684,False
1967119893912489985,SO20250721000300,1967119892788416555,1,19039,2025-07-21 07:32:04,1967119892956188684,2025-07-21 07:43:04,1967119892956188684,False
1967119893912489986,SO20250721000301,1967119892788416570,2,79627,2025-07-21 14:37:04,1967119892956188679,2025-07-21 14:40:04,1967119892956188681,False
1967119893916684288,SO20250721000302,1967119892788416555,1,19039,2025-07-21 03:03:04,1967119892956188679,2025-07-21 03:08:04,1967119892956188681,False
1967119893916684289,SO20250721000302,1967119892788416554,3,55663,2025-07-21 03:03:04,1967119892956188679,2025-07-21 03:08:04,1967119892956188681,False
1967119893916684290,SO20250722000303,1967119892788416559,2,27115,2025-07-22 14:12:04,1967119892956188680,2025-07-22 14:20:04,1967119892956188681,False
1967119893916684291,SO20250722000303,1967119892788416574,1,63691,2025-07-22 14:12:04,1967119892956188680,2025-07-22 14:20:04,1967119892956188681,False
1967119893920878592,SO20250722000304,1967119892788416541,2,205423,2025-07-22 03:13:04,1967119892956188683,2025-07-22 03:26:04,1967119892956188683,False
1967119893920878593,SO20250722000305,1967119892788416581,4,275969,2025-07-22 03:28:04,1967119892956188678,2025-07-22 03:32:04,1967119892956188680,False
1967119893920878594,SO20250722000305,1967119892788416569,1,33054,2025-07-22 03:28:04,1967119892956188678,2025-07-22 03:32:04,1967119892956188680,False
1967119893920878595,SO20250722000305,1967119892788416571,2,83847,2025-07-22 03:28:04,1967119892956188678,2025-07-22 03:32:04,1967119892956188680,False
1967119893920878596,SO20250722000306,1967119892788416543,3,369310,2025-07-22 14:17:04,1967119892956188685,2025-07-22 14:19:04,1967119892956188683,False
1967119893920878597,SO20250722000306,1967119892788416557,4,48093,2025-07-22 14:17:04,1967119892956188685,2025-07-22 14:19:04,1967119892956188683,False
1967119893920878598,SO20250722000306,1967119892788416571,2,83847,2025-07-22 14:17:04,1967119892956188685,2025-07-22 14:19:04,1967119892956188683,False
1967119893925072896,SO20250722000307,1967119892788416543,1,369310,2025-07-22 20:52:04,1967119892956188682,2025-07-22 21:02:04,1967119892956188683,False
1967119893925072897,SO20250722000308,1967119892788416556,3,19157,2025-07-22 04:27:04,1967119892956188682,2025-07-22 04:34:04,1967119892956188679,False
1967119893929267200,SO20250722000309,1967119892788416553,2,41380,2025-07-22 02:00:04,1967119892956188680,2025-07-22 02:01:04,1967119892956188680,False
1967119893929267201,SO20250722000309,1967119892788416555,1,19039,2025-07-22 02:00:04,1967119892956188680,2025-07-22 02:01:04,1967119892956188680,False
1967119893929267202,SO20250723000310,1967119892788416565,1,19891,2025-07-23 14:10:04,1967119892956188681,2025-07-23 14:11:04,1967119892956188678,False
1967119893929267203,SO20250723000310,1967119892788416547,2,495825,2025-07-23 14:10:04,1967119892956188681,2025-07-23 14:11:04,1967119892956188678,False
1967119893929267204,SO20250723000310,1967119892788416542,1,235309,2025-07-23 14:10:04,1967119892956188681,2025-07-23 14:11:04,1967119892956188678,False
1967119893929267205,SO20250723000310,1967119892788416538,2,193514,2025-07-23 14:10:04,1967119892956188681,2025-07-23 14:11:04,1967119892956188678,False
1967119893933461504,SO20250723000311,1967119892788416553,1,41380,2025-07-23 21:43:04,1967119892956188681,2025-07-23 21:44:04,1967119892956188678,False
1967119893933461505,SO20250723000311,1967119892788416576,1,64918,2025-07-23 21:43:04,1967119892956188681,2025-07-23 21:44:04,1967119892956188678,False
1967119893933461506,SO20250723000311,1967119892788416547,3,495825,2025-07-23 21:43:04,1967119892956188681,2025-07-23 21:44:04,1967119892956188678,False
1967119893933461507,SO20250723000312,1967119892788416544,2,98337,2025-07-23 04:34:04,1967119892956188685,2025-07-23 04:36:04,1967119892956188678,False
1967119893933461508,SO20250723000312,1967119892788416581,1,275969,2025-07-23 04:34:04,1967119892956188685,2025-07-23 04:36:04,1967119892956188678,False
1967119893937655808,SO20250723000313,1967119892788416554,3,55663,2025-07-23 18:14:04,1967119892956188684,2025-07-23 18:26:04,1967119892956188685,False
1967119893937655809,SO20250723000313,1967119892788416557,2,48093,2025-07-23 18:14:04,1967119892956188684,2025-07-23 18:26:04,1967119892956188685,False
1967119893937655810,SO20250723000313,1967119892788416581,3,275969,2025-07-23 18:14:04,1967119892956188684,2025-07-23 18:26:04,1967119892956188685,False
1967119893937655811,SO20250723000313,1967119892788416541,3,205423,2025-07-23 18:14:04,1967119892956188684,2025-07-23 18:26:04,1967119892956188685,False
1967119893937655812,SO20250723000314,1967119892788416547,3,495825,2025-07-23 15:07:04,1967119892956188682,2025-07-23 15:12:04,1967119892956188685,False
1967119893937655813,SO20250723000314,1967119892788416558,2,69533,2025-07-23 15:07:04,1967119892956188682,2025-07-23 15:12:04,1967119892956188685,False
1967119893941850112,SO20250723000315,1967119892788416557,1,48093,2025-07-23 14:44:04,1967119892956188683,2025-07-23 14:57:04,1967119892956188685,False
1967119893941850113,SO20250724000316,1967119892788416574,1,63691,2025-07-24 14:44:04,1967119892956188683,2025-07-24 14:57:04,1967119892956188684,False
1967119893941850114,SO20250724000316,1967119892788416562,1,34607,2025-07-24 14:44:04,1967119892956188683,2025-07-24 14:57:04,1967119892956188684,False
1967119893946044416,SO20250724000317,1967119892788416541,3,205423,2025-07-24 02:18:04,1967119892956188684,2025-07-24 02:19:04,1967119892956188680,False
1967119893946044417,SO20250724000317,1967119892788416568,1,117335,2025-07-24 02:18:04,1967119892956188684,2025-07-24 02:19:04,1967119892956188680,False
1967119893946044418,SO20250724000317,1967119892788416557,1,48093,2025-07-24 02:18:04,1967119892956188684,2025-07-24 02:19:04,1967119892956188680,False
1967119893950238720,SO20250724000318,1967119892788416574,1,63691,2025-07-24 03:19:04,1967119892956188681,2025-07-24 03:34:04,1967119892956188680,False
1967119893954433024,SO20250724000319,1967119892788416565,1,19891,2025-07-24 05:52:04,1967119892956188683,2025-07-24 06:04:04,1967119892956188682,False
1967119893954433025,SO20250724000319,1967119892788416556,1,19157,2025-07-24 05:52:04,1967119892956188683,2025-07-24 06:04:04,1967119892956188682,False
1967119893954433026,SO20250724000320,1967119892788416551,1,62582,2025-07-24 05:20:04,1967119892956188684,2025-07-24 05:28:04,1967119892956188679,False
1967119893954433027,SO20250724000320,1967119892788416577,1,76278,2025-07-24 05:20:04,1967119892956188684,2025-07-24 05:28:04,1967119892956188679,False
1967119893954433028,SO20250724000320,1967119892788416555,1,19039,2025-07-24 05:20:04,1967119892956188684,2025-07-24 05:28:04,1967119892956188679,False
1967119893958627328,SO20250724000321,1967119892788416560,1,44744,2025-07-24 02:26:04,1967119892956188682,2025-07-24 02:38:04,1967119892956188681,False
1967119893958627329,SO20250724000322,1967119892788416560,2,44744,2025-07-24 20:23:04,1967119892956188685,2025-07-24 20:35:04,1967119892956188680,False
1967119893958627330,SO20250724000322,1967119892788416547,1,495825,2025-07-24 20:23:04,1967119892956188685,2025-07-24 20:35:04,1967119892956188680,False
1967119893958627331,SO20250724000322,1967119892788416564,1,27506,2025-07-24 20:23:04,1967119892956188685,2025-07-24 20:35:04,1967119892956188680,False
1967119893958627332,SO20250724000323,1967119892788416568,3,117335,2025-07-24 07:04:04,1967119892956188685,2025-07-24 07:15:04,1967119892956188681,False
1967119893958627333,SO20250724000323,1967119892788416574,1,63691,2025-07-24 07:04:04,1967119892956188685,2025-07-24 07:15:04,1967119892956188681,False
1967119893962821632,SO20250725000324,1967119892788416537,3,55424,2025-07-25 12:57:04,1967119892956188680,2025-07-25 13:01:04,1967119892956188680,False
1967119893962821633,SO20250725000324,1967119892788416538,1,193514,2025-07-25 12:57:04,1967119892956188680,2025-07-25 13:01:04,1967119892956188680,False
1967119893962821634,SO20250725000325,1967119892788416542,3,235309,2025-07-25 10:05:04,1967119892956188681,2025-07-25 10:15:04,1967119892956188685,False
1967119893967015936,SO20250725000326,1967119892788416565,3,19891,2025-07-25 19:13:04,1967119892956188678,2025-07-25 19:22:04,1967119892956188678,False
1967119893967015937,SO20250725000327,1967119892788416542,2,235309,2025-07-25 20:31:04,1967119892956188678,2025-07-25 20:33:04,1967119892956188679,False
1967119893967015938,SO20250725000327,1967119892788416557,1,48093,2025-07-25 20:31:04,1967119892956188678,2025-07-25 20:33:04,1967119892956188679,False
1967119893967015939,SO20250725000328,1967119892788416557,2,48093,2025-07-25 16:30:04,1967119892956188680,2025-07-25 16:35:04,1967119892956188678,False
1967119893971210240,SO20250725000329,1967119892788416582,2,891870,2025-07-25 06:01:04,1967119892956188684,2025-07-25 06:14:04,1967119892956188685,False
1967119893971210241,SO20250725000329,1967119892788416538,1,193514,2025-07-25 06:01:04,1967119892956188684,2025-07-25 06:14:04,1967119892956188685,False
1967119893971210242,SO20250725000329,1967119892788416542,3,235309,2025-07-25 06:01:04,1967119892956188684,2025-07-25 06:14:04,1967119892956188685,False
1967119893971210243,SO20250725000329,1967119892788416547,1,495825,2025-07-25 06:01:04,1967119892956188684,2025-07-25 06:14:04,1967119892956188685,False
1967119893971210244,SO20250725000329,1967119892788416559,2,27115,2025-07-25 06:01:04,1967119892956188684,2025-07-25 06:14:04,1967119892956188685,False
1967119893971210245,SO20250725000329,1967119892788416553,1,41380,2025-07-25 06:01:04,1967119892956188684,2025-07-25 06:14:04,1967119892956188685,False
1967119893971210246,SO20250725000330,1967119892788416539,2,443336,2025-07-25 07:13:04,1967119892956188680,2025-07-25 07:15:04,1967119892956188685,False
1967119893971210247,SO20250725000331,1967119892788416572,3,108602,2025-07-25 14:08:04,1967119892956188682,2025-07-25 14:11:04,1967119892956188682,False
1967119893971210248,SO20250725000331,1967119892788416544,1,98337,2025-07-25 14:08:04,1967119892956188682,2025-07-25 14:11:04,1967119892956188682,False
1967119893979598848,SO20250725000332,1967119892788416557,1,48093,2025-07-25 20:40:04,1967119892956188682,2025-07-25 20:54:04,1967119892956188685,False
1967119893979598849,SO20250725000332,1967119892788416555,3,19039,2025-07-25 20:40:04,1967119892956188682,2025-07-25 20:54:04,1967119892956188685,False
1967119893979598850,SO20250725000332,1967119892788416565,1,19891,2025-07-25 20:40:04,1967119892956188682,2025-07-25 20:54:04,1967119892956188685,False
1967119893979598851,SO20250725000333,1967119892788416557,1,48093,2025-07-25 02:54:04,1967119892956188685,2025-07-25 02:59:04,1967119892956188679,False
1967119893979598852,SO20250725000334,1967119892788416556,1,19157,2025-07-25 13:26:04,1967119892956188682,2025-07-25 13:30:04,1967119892956188679,False
1967119893979598853,SO20250725000334,1967119892788416589,1,1787307,2025-07-25 13:26:04,1967119892956188682,2025-07-25 13:30:04,1967119892956188679,False
1967119893979598854,SO20250725000335,1967119892788416565,3,19891,2025-07-25 21:26:04,1967119892956188678,2025-07-25 21:35:04,1967119892956188685,False
1967119893983793152,SO20250725000336,1967119892788416546,3,75999,2025-07-25 21:36:04,1967119892956188680,2025-07-25 21:37:04,1967119892956188680,False
1967119893983793153,SO20250725000336,1967119892788416564,3,27506,2025-07-25 21:36:04,1967119892956188680,2025-07-25 21:37:04,1967119892956188680,False
1967119893983793154,SO20250725000336,1967119892788416567,1,36517,2025-07-25 21:36:04,1967119892956188680,2025-07-25 21:37:04,1967119892956188680,False
1967119893987987456,SO20250725000337,1967119892788416565,1,19891,2025-07-25 10:37:04,1967119892956188682,2025-07-25 10:48:04,1967119892956188685,False
1967119893987987457,SO20250725000337,1967119892788416546,2,75999,2025-07-25 10:37:04,1967119892956188682,2025-07-25 10:48:04,1967119892956188685,False
1967119893987987458,SO20250725000338,1967119892788416556,2,19157,2025-07-25 08:05:04,1967119892956188678,2025-07-25 08:17:04,1967119892956188683,False
1967119893987987459,SO20250725000338,1967119892788416543,2,369310,2025-07-25 08:05:04,1967119892956188678,2025-07-25 08:17:04,1967119892956188683,False
1967119893987987460,SO20250725000338,1967119892788416570,2,79627,2025-07-25 08:05:04,1967119892956188678,2025-07-25 08:17:04,1967119892956188683,False
1967119893987987461,SO20250725000338,1967119892788416562,1,34607,2025-07-25 08:05:04,1967119892956188678,2025-07-25 08:17:04,1967119892956188683,False
1967119893992181760,SO20250725000339,1967119892788416544,1,98337,2025-07-25 05:42:04,1967119892956188681,2025-07-25 05:45:04,1967119892956188678,False
1967119893992181761,SO20250725000339,1967119892788416550,1,48004,2025-07-25 05:42:04,1967119892956188681,2025-07-25 05:45:04,1967119892956188678,False
1967119893992181762,SO20250725000339,1967119892788416536,2,224418,2025-07-25 05:42:04,1967119892956188681,2025-07-25 05:45:04,1967119892956188678,False
1967119893992181763,SO20250725000339,1967119892788416543,2,369310,2025-07-25 05:42:04,1967119892956188681,2025-07-25 05:45:04,1967119892956188678,False
1967119893992181764,SO20250725000340,1967119892788416553,2,41380,2025-07-25 21:19:04,1967119892956188683,2025-07-25 21:21:04,1967119892956188684,False
1967119893992181765,SO20250725000340,1967119892788416536,2,224418,2025-07-25 21:19:04,1967119892956188683,2025-07-25 21:21:04,1967119892956188684,False
1967119893992181766,SO20250725000340,1967119892788416538,3,193514,2025-07-25 21:19:04,1967119892956188683,2025-07-25 21:21:04,1967119892956188684,False
1967119893992181767,SO20250725000340,1967119892788416560,1,44744,2025-07-25 21:19:04,1967119892956188683,2025-07-25 21:21:04,1967119892956188684,False
1967119893996376064,SO20250725000341,1967119892788416555,2,19039,2025-07-25 06:04:04,1967119892956188683,2025-07-25 06:07:04,1967119892956188684,False
1967119893996376065,SO20250725000341,1967119892788416564,1,27506,2025-07-25 06:04:04,1967119892956188683,2025-07-25 06:07:04,1967119892956188684,False
1967119893996376066,SO20250725000342,1967119892788416550,3,48004,2025-07-25 15:27:04,1967119892956188684,2025-07-25 15:35:04,1967119892956188679,False
1967119893996376067,SO20250725000342,1967119892788416582,1,891870,2025-07-25 15:27:04,1967119892956188684,2025-07-25 15:35:04,1967119892956188679,False
1967119893996376068,SO20250725000342,1967119892788416541,2,205423,2025-07-25 15:27:04,1967119892956188684,2025-07-25 15:35:04,1967119892956188679,False
1967119893996376069,SO20250725000342,1967119892788416563,1,44942,2025-07-25 15:27:04,1967119892956188684,2025-07-25 15:35:04,1967119892956188679,False
1967119893996376070,SO20250726000343,1967119892788416546,1,75999,2025-07-26 06:29:04,1967119892956188683,2025-07-26 06:36:04,1967119892956188680,False
1967119893996376071,SO20250726000343,1967119892788416542,1,235309,2025-07-26 06:29:04,1967119892956188683,2025-07-26 06:36:04,1967119892956188680,False
1967119894000570368,SO20250726000344,1967119892788416542,1,235309,2025-07-26 21:03:04,1967119892956188682,2025-07-26 21:05:04,1967119892956188679,False
1967119894000570369,SO20250726000344,1967119892788416558,2,69533,2025-07-26 21:03:04,1967119892956188682,2025-07-26 21:05:04,1967119892956188679,False
1967119894004764672,SO20250726000345,1967119892788416582,1,891870,2025-07-26 22:09:04,1967119892956188682,2025-07-26 22:18:04,1967119892956188685,False
1967119894004764673,SO20250726000346,1967119892788416575,2,118557,2025-07-26 07:01:04,1967119892956188678,2025-07-26 07:09:04,1967119892956188678,False
1967119894004764674,SO20250726000346,1967119892788416561,1,21699,2025-07-26 07:01:04,1967119892956188678,2025-07-26 07:09:04,1967119892956188678,False
1967119894004764675,SO20250726000346,1967119892788416541,1,205423,2025-07-26 07:01:04,1967119892956188678,2025-07-26 07:09:04,1967119892956188678,False
1967119894004764676,SO20250726000346,1967119892788416550,1,48004,2025-07-26 07:01:04,1967119892956188678,2025-07-26 07:09:04,1967119892956188678,False
1967119894004764677,SO20250726000346,1967119892788416582,2,891870,2025-07-26 07:01:04,1967119892956188678,2025-07-26 07:09:04,1967119892956188678,False
1967119894004764678,SO20250726000347,1967119892788416538,3,193514,2025-07-26 10:00:04,1967119892956188679,2025-07-26 10:08:04,1967119892956188680,False
1967119894004764679,SO20250726000347,1967119892788416590,1,2974017,2025-07-26 10:00:04,1967119892956188679,2025-07-26 10:08:04,1967119892956188680,False
1967119894004764680,SO20250726000348,1967119892788416574,1,63691,2025-07-26 20:57:04,1967119892956188680,2025-07-26 21:06:04,1967119892956188680,False
1967119894004764681,SO20250726000348,1967119892788416581,1,275969,2025-07-26 20:57:04,1967119892956188680,2025-07-26 21:06:04,1967119892956188680,False
1967119894004764682,SO20250726000348,1967119892788416569,1,33054,2025-07-26 20:57:04,1967119892956188680,2025-07-26 21:06:04,1967119892956188680,False
1967119894004764683,SO20250726000348,1967119892788416589,1,1787307,2025-07-26 20:57:04,1967119892956188680,2025-07-26 21:06:04,1967119892956188680,False
1967119894004764684,SO20250726000348,1967119892788416578,1,114209,2025-07-26 20:57:04,1967119892956188680,2025-07-26 21:06:04,1967119892956188680,False
1967119894013153280,SO20250726000349,1967119892788416541,3,205423,2025-07-26 04:33:04,1967119892956188680,2025-07-26 04:36:04,1967119892956188685,False
1967119894013153281,SO20250726000349,1967119892788416559,2,27115,2025-07-26 04:33:04,1967119892956188680,2025-07-26 04:36:04,1967119892956188685,False
1967119894013153282,SO20250726000350,1967119892788416571,3,83847,2025-07-26 14:27:04,1967119892956188684,2025-07-26 14:42:04,1967119892956188678,False
1967119894013153283,SO20250726000350,1967119892788416558,1,69533,2025-07-26 14:27:04,1967119892956188684,2025-07-26 14:42:04,1967119892956188678,False
1967119894013153284,SO20250726000350,1967119892788416585,1,2073616,2025-07-26 14:27:04,1967119892956188684,2025-07-26 14:42:04,1967119892956188678,False
1967119894013153285,SO20250726000350,1967119892788416560,1,44744,2025-07-26 14:27:04,1967119892956188684,2025-07-26 14:42:04,1967119892956188678,False
1967119894013153286,SO20250726000351,1967119892788416538,3,193514,2025-07-26 13:28:04,1967119892956188680,2025-07-26 13:34:04,1967119892956188682,False
1967119894017347584,SO20250726000352,1967119892788416559,1,27115,2025-07-26 14:10:04,1967119892956188681,2025-07-26 14:11:04,1967119892956188680,False
1967119894017347585,SO20250726000352,1967119892788416569,2,33054,2025-07-26 14:10:04,1967119892956188681,2025-07-26 14:11:04,1967119892956188680,False
1967119894017347586,SO20250726000352,1967119892788416574,3,63691,2025-07-26 14:10:04,1967119892956188681,2025-07-26 14:11:04,1967119892956188680,False
1967119894017347587,SO20250726000353,1967119892788416551,3,62582,2025-07-26 20:04:04,1967119892956188685,2025-07-26 20:18:04,1967119892956188681,False
1967119894017347588,SO20250726000353,1967119892788416563,1,44942,2025-07-26 20:04:04,1967119892956188685,2025-07-26 20:18:04,1967119892956188681,False
1967119894021541888,SO20250726000354,1967119892788416546,2,75999,2025-07-26 02:13:04,1967119892956188684,2025-07-26 02:28:04,1967119892956188683,False
1967119894021541889,SO20250726000355,1967119892788416559,5,27115,2025-07-26 21:34:04,1967119892956188685,2025-07-26 21:38:04,1967119892956188681,False
1967119894021541890,SO20250726000355,1967119892788416558,2,69533,2025-07-26 21:34:04,1967119892956188685,2025-07-26 21:38:04,1967119892956188681,False
1967119894021541891,SO20250726000355,1967119892788416577,1,76278,2025-07-26 21:34:04,1967119892956188685,2025-07-26 21:38:04,1967119892956188681,False
1967119894021541892,SO20250726000356,1967119892788416546,3,75999,2025-07-26 12:50:04,1967119892956188681,2025-07-26 12:55:04,1967119892956188679,False
1967119894025736192,SO20250726000357,1967119892788416573,1,90061,2025-07-26 12:54:04,1967119892956188685,2025-07-26 12:55:04,1967119892956188679,False
1967119894025736193,SO20250726000357,1967119892788416583,2,788172,2025-07-26 12:54:04,1967119892956188685,2025-07-26 12:55:04,1967119892956188679,False
1967119894025736194,SO20250726000358,1967119892788416540,2,50974,2025-07-26 23:40:04,1967119892956188682,2025-07-26 23:53:04,1967119892956188680,False
1967119894029930496,SO20250726000359,1967119892788416565,5,19891,2025-07-26 21:24:04,1967119892956188683,2025-07-26 21:38:04,1967119892956188683,False
1967119894029930497,SO20250726000359,1967119892788416547,1,495825,2025-07-26 21:24:04,1967119892956188683,2025-07-26 21:38:04,1967119892956188683,False
1967119894029930498,SO20250726000359,1967119892788416542,3,235309,2025-07-26 21:24:04,1967119892956188683,2025-07-26 21:38:04,1967119892956188683,False
1967119894029930499,SO20250726000360,1967119892788416555,1,19039,2025-07-26 05:30:04,1967119892956188679,2025-07-26 05:34:04,1967119892956188682,False
1967119894029930500,SO20250726000360,1967119892788416557,5,48093,2025-07-26 05:30:04,1967119892956188679,2025-07-26 05:34:04,1967119892956188682,False
1967119894029930501,SO20250726000360,1967119892788416554,1,55663,2025-07-26 05:30:04,1967119892956188679,2025-07-26 05:34:04,1967119892956188682,False
1967119894034124800,SO20250726000361,1967119892788416582,3,891870,2025-07-26 04:45:04,1967119892956188678,2025-07-26 05:00:04,1967119892956188684,False
1967119894034124801,SO20250726000361,1967119892788416536,1,224418,2025-07-26 04:45:04,1967119892956188678,2025-07-26 05:00:04,1967119892956188684,False
1967119894034124802,SO20250726000361,1967119892788416544,2,98337,2025-07-26 04:45:04,1967119892956188678,2025-07-26 05:00:04,1967119892956188684,False
1967119894034124803,SO20250726000362,1967119892788416553,4,41380,2025-07-26 14:00:04,1967119892956188681,2025-07-26 14:02:04,1967119892956188680,False
1967119894034124804,SO20250726000362,1967119892788416556,1,19157,2025-07-26 14:00:04,1967119892956188681,2025-07-26 14:02:04,1967119892956188680,False
1967119894038319104,SO20250726000363,1967119892788416568,1,117335,2025-07-26 01:14:04,1967119892956188678,2025-07-26 01:21:04,1967119892956188681,False
1967119894038319105,SO20250726000363,1967119892788416557,1,48093,2025-07-26 01:14:04,1967119892956188678,2025-07-26 01:21:04,1967119892956188681,False
1967119894042513408,SO20250726000364,1967119892788416561,1,21699,2025-07-26 21:50:04,1967119892956188685,2025-07-26 21:58:04,1967119892956188679,False
1967119894042513409,SO20250726000364,1967119892788416543,3,369310,2025-07-26 21:50:04,1967119892956188685,2025-07-26 21:58:04,1967119892956188679,False
1967119894042513410,SO20250726000364,1967119892788416570,2,79627,2025-07-26 21:50:04,1967119892956188685,2025-07-26 21:58:04,1967119892956188679,False
1967119894042513411,SO20250727000365,1967119892788416547,3,495825,2025-07-27 04:57:04,1967119892956188682,2025-07-27 04:58:04,1967119892956188683,False
