id,sale_line_id,batch_stock_id,sold_qty,unit_cost_snap,created_at,created_by,updated_at,updated_by,deleted
1967119895913172998,1967119893870546948,1967119892838748185,2,13923,2025-07-19 20:56:04,1967119892956188683,2025-07-19 20:57:04,1967119892956188680,False
1967119895917367296,1967119893870546949,1967119892830359579,1,376835,2025-07-19 20:35:04,1967119892956188681,2025-07-19 20:44:04,1967119892956188681,False
1967119895917367297,1967119893870546949,1967119892834553919,1,376835,2025-07-19 20:35:04,1967119892956188681,2025-07-19 20:44:04,1967119892956188681,False
1967119895917367298,1967119893870546950,1967119892834553931,2,179379,2025-07-19 20:35:04,1967119892956188681,2025-07-19 20:44:04,1967119892956188681,False
1967119895917367299,1967119893870546950,1967119892838748223,1,179379,2025-07-19 20:35:04,1967119892956188681,2025-07-19 20:44:04,1967119892956188681,False
1967119895921561600,1967119893870546951,1967119892838748186,1,24224,2025-07-19 20:35:04,1967119892956188681,2025-07-19 20:44:04,1967119892956188681,False
1967119895921561601,1967119893870546951,1967119892838748296,1,24224,2025-07-19 20:35:04,1967119892956188681,2025-07-19 20:44:04,1967119892956188681,False
1967119895921561602,1967119893870546952,1967119892834553886,1,15189,2025-07-19 19:00:04,1967119892956188685,2025-07-19 19:06:04,1967119892956188684,False
1967119895921561603,1967119893870546952,1967119892834553882,1,15189,2025-07-19 19:00:04,1967119892956188685,2025-07-19 19:06:04,1967119892956188684,False
1967119895921561604,1967119893870546953,1967119892838748303,2,164486,2025-07-19 11:03:04,1967119892956188684,2025-07-19 11:08:04,1967119892956188685,False
1967119895921561605,1967119893870546954,1967119892830359554,3,52149,2025-07-19 11:03:04,1967119892956188684,2025-07-19 11:08:04,1967119892956188685,False
1967119895921561606,1967119893870546955,1967119892834553909,1,15189,2025-07-19 10:03:04,1967119892956188678,2025-07-19 10:16:04,1967119892956188680,False
1967119895921561607,1967119893870546956,1967119892838748162,1,190755,2025-07-19 10:03:04,1967119892956188678,2025-07-19 10:16:04,1967119892956188680,False
1967119895921561608,1967119893870546957,1967119892834553891,1,190755,2025-07-19 18:08:04,1967119892956188684,2025-07-19 18:21:04,1967119892956188680,False
1967119895925755904,1967119893870546958,1967119892834553889,3,174609,2025-07-19 05:10:04,1967119892956188681,2025-07-19 05:24:04,1967119892956188678,False
1967119895925755905,1967119893870546959,1967119892834553931,2,179379,2025-07-20 00:05:04,1967119892956188681,2025-07-20 00:17:04,1967119892956188679,False
1967119895925755906,1967119893870546960,1967119892830359598,1,14367,2025-07-20 00:05:04,1967119892956188681,2025-07-20 00:17:04,1967119892956188679,False
1967119895925755907,1967119893870546960,1967119892834553904,1,14367,2025-07-20 00:05:04,1967119892956188681,2025-07-20 00:17:04,1967119892956188679,False
1967119895925755908,1967119893870546961,1967119892834553894,1,64599,2025-07-20 00:05:04,1967119892956188681,2025-07-20 00:17:04,1967119892956188679,False
1967119895925755909,1967119893870546962,1967119892838748226,2,26443,2025-07-20 00:05:04,1967119892956188681,2025-07-20 00:17:04,1967119892956188679,False
1967119895929950208,1967119893870546963,1967119892830359606,2,376835,2025-07-20 08:09:04,1967119892956188679,2025-07-20 08:13:04,1967119892956188679,False
1967119895929950209,1967119893870546964,1967119892830359591,1,49375,2025-07-20 08:09:04,1967119892956188679,2025-07-20 08:13:04,1967119892956188679,False
1967119895929950210,1967119893870546964,1967119892838748224,1,49375,2025-07-20 08:09:04,1967119892956188679,2025-07-20 08:13:04,1967119892956188679,False
1967119895929950211,1967119893870546965,1967119892838748224,1,36003,2025-07-20 08:09:04,1967119892956188679,2025-07-20 08:13:04,1967119892956188679,False
1967119895929950212,1967119893870546966,1967119892838748201,1,164486,2025-07-20 05:04:04,1967119892956188684,2025-07-20 05:05:04,1967119892956188683,False
1967119895929950213,1967119893870546967,1967119892830359631,2,47110,2025-07-20 05:04:04,1967119892956188684,2025-07-20 05:05:04,1967119892956188683,False
1967119895929950214,1967119893870546968,1967119892838748256,1,83586,2025-07-20 05:04:04,1967119892956188684,2025-07-20 05:05:04,1967119892956188683,False
1967119895929950215,1967119893870546969,1967119892834553909,1,31320,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119895929950216,1967119893870546969,1967119892838748160,1,31320,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119895929950217,1967119893870546970,1967119892830359591,1,36069,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119895934144512,1967119893870546971,1967119892834553909,1,15189,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119895934144513,1967119893870546972,1967119892838748210,1,1244169,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119895934144514,1967119893870546973,1967119892834553903,1,14367,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119895934144515,1967119893870546974,1967119892830359606,2,200012,2025-07-20 04:59:04,1967119892956188681,2025-07-20 05:00:04,1967119892956188678,False
1967119895934144516,1967119893870546975,1967119892834553889,1,174609,2025-07-20 19:40:04,1967119892956188679,2025-07-20 19:50:04,1967119892956188685,False
1967119895934144517,1967119893870546976,1967119892830359630,2,52401,2025-07-20 19:40:04,1967119892956188679,2025-07-20 19:50:04,1967119892956188685,False
1967119895934144518,1967119893870546977,1967119892838748183,1,19254,2025-07-20 19:40:04,1967119892956188679,2025-07-20 19:50:04,1967119892956188685,False
1967119895934144519,1967119893870546978,1967119892838748291,1,579715,2025-07-20 08:34:04,1967119892956188681,2025-07-20 08:48:04,1967119892956188684,False
1967119895934144520,1967119893870546979,1967119892838748185,1,24224,2025-07-20 08:34:04,1967119892956188681,2025-07-20 08:48:04,1967119892956188684,False
1967119895942533120,1967119893870546980,1967119892834553905,2,14279,2025-07-20 08:34:04,1967119892956188681,2025-07-20 08:48:04,1967119892956188684,False
1967119895942533121,1967119893870546981,1967119892834553881,1,15189,2025-07-20 08:34:04,1967119892956188681,2025-07-20 08:48:04,1967119892956188684,False
1967119895942533122,1967119893870546982,1967119892830359558,1,50952,2025-07-20 08:34:04,1967119892956188681,2025-07-20 08:48:04,1967119892956188684,False
1967119895946727424,1967119893870546983,1967119892830359573,1,94845,2025-07-20 14:57:04,1967119892956188680,2025-07-20 15:10:04,1967119892956188681,False
1967119895946727425,1967119893899907072,1967119892838748180,1,31320,2025-07-20 09:19:04,1967119892956188684,2025-07-20 09:34:04,1967119892956188680,False
1967119895946727426,1967119893899907072,1967119892838748190,2,31320,2025-07-20 09:19:04,1967119892956188684,2025-07-20 09:34:04,1967119892956188680,False
1967119895946727427,1967119893899907073,1967119892834553894,1,64599,2025-07-20 09:19:04,1967119892956188684,2025-07-20 09:34:04,1967119892956188680,False
1967119895946727428,1967119893899907074,1967119892838748180,2,19254,2025-07-20 09:19:04,1967119892956188684,2025-07-20 09:34:04,1967119892956188680,False
1967119895946727429,1967119893899907075,1967119892834553889,1,376835,2025-07-20 06:22:04,1967119892956188681,2025-07-20 06:35:04,1967119892956188683,False
1967119895950921728,1967119893899907076,1967119892838748221,2,579715,2025-07-20 06:22:04,1967119892956188681,2025-07-20 06:35:04,1967119892956188683,False
1967119895950921729,1967119893904101376,1967119892830359592,1,49375,2025-07-20 13:19:04,1967119892956188682,2025-07-20 13:25:04,1967119892956188681,False
1967119895950921730,1967119893904101377,1967119892830359614,1,79693,2025-07-20 22:16:04,1967119892956188680,2025-07-20 22:20:04,1967119892956188680,False
1967119895950921731,1967119893904101378,1967119892838748267,2,46936,2025-07-20 22:16:04,1967119892956188680,2025-07-20 22:20:04,1967119892956188680,False
1967119895950921732,1967119893908295680,1967119892834553905,1,14279,2025-07-21 02:52:04,1967119892956188682,2025-07-21 03:04:04,1967119892956188683,False
1967119895950921733,1967119893908295681,1967119892830359554,1,52149,2025-07-21 02:52:04,1967119892956188682,2025-07-21 03:04:04,1967119892956188683,False
1967119895950921734,1967119893908295682,1967119892830359636,1,74235,2025-07-21 19:36:04,1967119892956188685,2025-07-21 19:37:04,1967119892956188681,False
1967119895950921735,1967119893908295683,1967119892830359630,2,20336,2025-07-21 19:36:04,1967119892956188685,2025-07-21 19:37:04,1967119892956188681,False
1967119895950921736,1967119893912489984,1967119892834553887,2,421451,2025-07-21 07:32:04,1967119892956188684,2025-07-21 07:43:04,1967119892956188684,False
1967119895955116032,1967119893912489985,1967119892830359564,1,14279,2025-07-21 07:32:04,1967119892956188684,2025-07-21 07:43:04,1967119892956188684,False
1967119895955116033,1967119893912489986,1967119892838748275,2,63701,2025-07-21 14:37:04,1967119892956188679,2025-07-21 14:40:04,1967119892956188681,False
1967119895959310336,1967119893916684288,1967119892830359566,1,14279,2025-07-21 03:03:04,1967119892956188679,2025-07-21 03:08:04,1967119892956188681,False
1967119895959310337,1967119893916684289,1967119892830359572,2,41747,2025-07-21 03:03:04,1967119892956188679,2025-07-21 03:08:04,1967119892956188681,False
1967119895959310338,1967119893916684289,1967119892838748266,1,41747,2025-07-21 03:03:04,1967119892956188679,2025-07-21 03:08:04,1967119892956188681,False
1967119895959310339,1967119893916684290,1967119892830359591,1,20336,2025-07-22 14:12:04,1967119892956188680,2025-07-22 14:20:04,1967119892956188681,False
1967119895959310340,1967119893916684290,1967119892838748265,1,20336,2025-07-22 14:12:04,1967119892956188680,2025-07-22 14:20:04,1967119892956188681,False
1967119895959310341,1967119893916684291,1967119892838748273,1,50952,2025-07-22 14:12:04,1967119892956188680,2025-07-22 14:20:04,1967119892956188681,False
1967119895959310342,1967119893920878592,1967119892834553887,2,174609,2025-07-22 03:13:04,1967119892956188683,2025-07-22 03:26:04,1967119892956188683,False
1967119895959310343,1967119893920878593,1967119892834553931,2,179379,2025-07-22 03:28:04,1967119892956188678,2025-07-22 03:32:04,1967119892956188680,False
1967119895959310344,1967119893920878593,1967119892838748223,1,179379,2025-07-22 03:28:04,1967119892956188678,2025-07-22 03:32:04,1967119892956188680,False
1967119895963504640,1967119893920878594,1967119892838748226,1,26443,2025-07-22 03:28:04,1967119892956188678,2025-07-22 03:32:04,1967119892956188680,False
1967119895963504641,1967119893920878595,1967119892838748257,2,67077,2025-07-22 03:28:04,1967119892956188678,2025-07-22 03:32:04,1967119892956188680,False
1967119895963504642,1967119893920878596,1967119892838748162,1,313913,2025-07-22 14:17:04,1967119892956188685,2025-07-22 14:19:04,1967119892956188683,False
1967119895967698944,1967119893920878597,1967119892830359591,4,36069,2025-07-22 14:17:04,1967119892956188685,2025-07-22 14:19:04,1967119892956188683,False
1967119895967698945,1967119893920878598,1967119892838748225,1,67077,2025-07-22 14:17:04,1967119892956188685,2025-07-22 14:19:04,1967119892956188683,False
1967119895967698946,1967119893925072896,1967119892838748164,1,313913,2025-07-22 20:52:04,1967119892956188682,2025-07-22 21:02:04,1967119892956188683,False
1967119895971893248,1967119893925072897,1967119892834553903,2,14367,2025-07-22 04:27:04,1967119892956188682,2025-07-22 04:34:04,1967119892956188679,False
1967119895971893249,1967119893925072897,1967119892838748290,1,14367,2025-07-22 04:27:04,1967119892956188682,2025-07-22 04:34:04,1967119892956188679,False
1967119895971893250,1967119893929267200,1967119892830359554,1,31035,2025-07-22 02:00:04,1967119892956188680,2025-07-22 02:01:04,1967119892956188680,False
1967119895971893251,1967119893929267201,1967119892834553905,1,14279,2025-07-22 02:00:04,1967119892956188680,2025-07-22 02:01:04,1967119892956188680,False
1967119895971893252,1967119893929267202,1967119892838748186,1,13923,2025-07-23 14:10:04,1967119892956188681,2025-07-23 14:11:04,1967119892956188678,False
1967119895971893253,1967119893929267203,1967119892830359557,1,421451,2025-07-23 14:10:04,1967119892956188681,2025-07-23 14:11:04,1967119892956188678,False
1967119895971893254,1967119893929267203,1967119892834553902,1,421451,2025-07-23 14:10:04,1967119892956188681,2025-07-23 14:11:04,1967119892956188678,False
1967119895971893255,1967119893929267204,1967119892834553891,1,200012,2025-07-23 14:10:04,1967119892956188681,2025-07-23 14:11:04,1967119892956188678,False
1967119895971893256,1967119893929267205,1967119892838748177,2,164486,2025-07-23 14:10:04,1967119892956188681,2025-07-23 14:11:04,1967119892956188678,False
1967119895971893257,1967119893933461504,1967119892838748247,1,31035,2025-07-23 21:43:04,1967119892956188681,2025-07-23 21:44:04,1967119892956188678,False
1967119895971893258,1967119893933461505,1967119892838748252,1,51934,2025-07-23 21:43:04,1967119892956188681,2025-07-23 21:44:04,1967119892956188678,False
1967119895971893259,1967119893933461506,1967119892838748281,2,421451,2025-07-23 21:43:04,1967119892956188681,2025-07-23 21:44:04,1967119892956188678,False
1967119895971893260,1967119893933461507,1967119892838748255,1,83586,2025-07-23 04:34:04,1967119892956188685,2025-07-23 04:36:04,1967119892956188678,False
1967119895976087552,1967119893933461508,1967119892834553930,1,179379,2025-07-23 04:34:04,1967119892956188685,2025-07-23 04:36:04,1967119892956188678,False
1967119895976087553,1967119893937655808,1967119892830359572,3,41747,2025-07-23 18:14:04,1967119892956188684,2025-07-23 18:26:04,1967119892956188685,False
1967119895976087554,1967119893937655809,1967119892830359572,2,36069,2025-07-23 18:14:04,1967119892956188684,2025-07-23 18:26:04,1967119892956188685,False
1967119895976087555,1967119893937655810,1967119892838748217,1,179379,2025-07-23 18:14:04,1967119892956188684,2025-07-23 18:26:04,1967119892956188685,False
1967119895976087556,1967119893937655811,1967119892834553889,2,174609,2025-07-23 18:14:04,1967119892956188684,2025-07-23 18:26:04,1967119892956188685,False
1967119895976087557,1967119893937655812,1967119892834553889,1,421451,2025-07-23 15:07:04,1967119892956188682,2025-07-23 15:12:04,1967119892956188685,False
1967119895976087558,1967119893937655812,1967119892834553900,1,421451,2025-07-23 15:07:04,1967119892956188682,2025-07-23 15:12:04,1967119892956188685,False
1967119895976087559,1967119893937655812,1967119892838748300,1,421451,2025-07-23 15:07:04,1967119892956188682,2025-07-23 15:12:04,1967119892956188685,False
1967119895976087560,1967119893937655813,1967119892830359572,1,52149,2025-07-23 15:07:04,1967119892956188682,2025-07-23 15:12:04,1967119892956188685,False
1967119895976087561,1967119893937655813,1967119892838748213,1,52149,2025-07-23 15:07:04,1967119892956188682,2025-07-23 15:12:04,1967119892956188685,False
1967119895976087562,1967119893941850112,1967119892830359572,1,36069,2025-07-23 14:44:04,1967119892956188683,2025-07-23 14:57:04,1967119892956188685,False
1967119895976087563,1967119893941850113,1967119892838748229,1,50952,2025-07-24 14:44:04,1967119892956188683,2025-07-24 14:57:04,1967119892956188684,False
1967119895976087564,1967119893941850114,1967119892838748186,1,24224,2025-07-24 14:44:04,1967119892956188683,2025-07-24 14:57:04,1967119892956188684,False
1967119895976087565,1967119893946044416,1967119892834553889,3,174609,2025-07-24 02:18:04,1967119892956188684,2025-07-24 02:19:04,1967119892956188680,False
1967119895976087566,1967119893946044417,1967119892834553926,1,93868,2025-07-24 02:18:04,1967119892956188684,2025-07-24 02:19:04,1967119892956188680,False
1967119895980281856,1967119893946044418,1967119892830359572,1,36069,2025-07-24 02:18:04,1967119892956188684,2025-07-24 02:19:04,1967119892956188680,False
1967119895980281857,1967119893950238720,1967119892838748273,1,50952,2025-07-24 03:19:04,1967119892956188681,2025-07-24 03:34:04,1967119892956188680,False
1967119895980281858,1967119893954433024,1967119892838748187,1,13923,2025-07-24 05:52:04,1967119892956188683,2025-07-24 06:04:04,1967119892956188682,False
1967119895980281859,1967119893954433025,1967119892838748194,1,14367,2025-07-24 05:52:04,1967119892956188683,2025-07-24 06:04:04,1967119892956188682,False
1967119895980281860,1967119893954433026,1967119892838748194,1,46936,2025-07-24 05:20:04,1967119892956188684,2025-07-24 05:28:04,1967119892956188679,False
1967119895980281861,1967119893954433027,1967119892830359582,1,61022,2025-07-24 05:20:04,1967119892956188684,2025-07-24 05:28:04,1967119892956188679,False
1967119895980281862,1967119893954433028,1967119892830359566,1,14279,2025-07-24 05:20:04,1967119892956188684,2025-07-24 05:28:04,1967119892956188679,False
1967119895984476160,1967119893958627328,1967119892830359555,1,31320,2025-07-24 02:26:04,1967119892956188682,2025-07-24 02:38:04,1967119892956188681,False
1967119895984476161,1967119893958627329,1967119892838748180,1,31320,2025-07-24 20:23:04,1967119892956188685,2025-07-24 20:35:04,1967119892956188680,False
1967119895984476162,1967119893958627329,1967119892838748190,1,31320,2025-07-24 20:23:04,1967119892956188685,2025-07-24 20:35:04,1967119892956188680,False
1967119895984476163,1967119893958627330,1967119892830359557,1,421451,2025-07-24 20:23:04,1967119892956188685,2025-07-24 20:35:04,1967119892956188680,False
1967119895984476164,1967119893958627331,1967119892838748180,1,19254,2025-07-24 20:23:04,1967119892956188685,2025-07-24 20:35:04,1967119892956188680,False
1967119895984476165,1967119893958627332,1967119892834553897,2,93868,2025-07-24 07:04:04,1967119892956188685,2025-07-24 07:15:04,1967119892956188681,False
1967119895984476166,1967119893958627332,1967119892838748293,1,93868,2025-07-24 07:04:04,1967119892956188685,2025-07-24 07:15:04,1967119892956188681,False
1967119895984476167,1967119893958627333,1967119892830359558,1,50952,2025-07-24 07:04:04,1967119892956188685,2025-07-24 07:15:04,1967119892956188681,False
1967119895984476168,1967119893962821632,1967119892834553891,3,47110,2025-07-25 12:57:04,1967119892956188680,2025-07-25 13:01:04,1967119892956188680,False
1967119895988670464,1967119893962821633,1967119892838748177,1,164486,2025-07-25 12:57:04,1967119892956188680,2025-07-25 13:01:04,1967119892956188680,False
1967119895988670465,1967119893962821634,1967119892838748167,2,200012,2025-07-25 10:05:04,1967119892956188681,2025-07-25 10:15:04,1967119892956188685,False
1967119895988670466,1967119893967015936,1967119892838748187,1,13923,2025-07-25 19:13:04,1967119892956188678,2025-07-25 19:22:04,1967119892956188678,False
1967119895988670467,1967119893967015937,1967119892830359581,1,200012,2025-07-25 20:31:04,1967119892956188678,2025-07-25 20:33:04,1967119892956188679,False
1967119895988670468,1967119893967015938,1967119892830359572,1,36069,2025-07-25 20:31:04,1967119892956188678,2025-07-25 20:33:04,1967119892956188679,False
1967119895992864768,1967119893967015939,1967119892830359591,2,36069,2025-07-25 16:30:04,1967119892956188680,2025-07-25 16:35:04,1967119892956188678,False
1967119895992864769,1967119893971210240,1967119892834553866,1,579715,2025-07-25 06:01:04,1967119892956188684,2025-07-25 06:14:04,1967119892956188685,False
1967119895992864770,1967119893971210241,1967119892838748179,1,164486,2025-07-25 06:01:04,1967119892956188684,2025-07-25 06:14:04,1967119892956188685,False
1967119895992864771,1967119893971210242,1967119892834553890,3,200012,2025-07-25 06:01:04,1967119892956188684,2025-07-25 06:14:04,1967119892956188685,False
1967119895997059072,1967119893971210243,1967119892834553899,1,421451,2025-07-25 06:01:04,1967119892956188684,2025-07-25 06:14:04,1967119892956188685,False
1967119895997059073,1967119893971210244,1967119892830359592,2,20336,2025-07-25 06:01:04,1967119892956188684,2025-07-25 06:14:04,1967119892956188685,False
1967119895997059074,1967119893971210245,1967119892830359552,1,31035,2025-07-25 06:01:04,1967119892956188684,2025-07-25 06:14:04,1967119892956188685,False
1967119895997059075,1967119893971210246,1967119892834553889,1,376835,2025-07-25 07:13:04,1967119892956188680,2025-07-25 07:15:04,1967119892956188685,False
1967119895997059076,1967119893971210247,1967119892838748231,3,86881,2025-07-25 14:08:04,1967119892956188682,2025-07-25 14:11:04,1967119892956188682,False
1967119895997059077,1967119893971210248,1967119892838748255,1,83586,2025-07-25 14:08:04,1967119892956188682,2025-07-25 14:11:04,1967119892956188682,False
1967119895997059078,1967119893979598848,1967119892834553904,1,36069,2025-07-25 20:40:04,1967119892956188682,2025-07-25 20:54:04,1967119892956188685,False
1967119895997059079,1967119893979598849,1967119892834553904,1,14279,2025-07-25 20:40:04,1967119892956188682,2025-07-25 20:54:04,1967119892956188685,False
1967119895997059080,1967119893979598850,1967119892838748186,1,13923,2025-07-25 20:40:04,1967119892956188682,2025-07-25 20:54:04,1967119892956188685,False
1967119895997059081,1967119893979598851,1967119892834553905,1,36069,2025-07-25 02:54:04,1967119892956188685,2025-07-25 02:59:04,1967119892956188679,False
1967119895997059082,1967119893979598852,1967119892830359608,1,14367,2025-07-25 13:26:04,1967119892956188682,2025-07-25 13:30:04,1967119892956188679,False
1967119896001253376,1967119893979598853,1967119892838748310,1,1072384,2025-07-25 13:26:04,1967119892956188682,2025-07-25 13:30:04,1967119892956188679,False
1967119896001253377,1967119893979598854,1967119892838748185,1,13923,2025-07-25 21:26:04,1967119892956188678,2025-07-25 21:35:04,1967119892956188685,False
1967119896001253378,1967119893983793152,1967119892834553887,3,64599,2025-07-25 21:36:04,1967119892956188680,2025-07-25 21:37:04,1967119892956188680,False
1967119896001253379,1967119893983793153,1967119892838748160,1,19254,2025-07-25 21:36:04,1967119892956188680,2025-07-25 21:37:04,1967119892956188680,False
1967119896001253380,1967119893983793153,1967119892838748207,2,19254,2025-07-25 21:36:04,1967119892956188680,2025-07-25 21:37:04,1967119892956188680,False
1967119896001253381,1967119893983793154,1967119892838748160,1,25561,2025-07-25 21:36:04,1967119892956188680,2025-07-25 21:37:04,1967119892956188680,False
1967119896001253382,1967119893987987456,1967119892838748186,1,13923,2025-07-25 10:37:04,1967119892956188682,2025-07-25 10:48:04,1967119892956188685,False
1967119896001253383,1967119893987987457,1967119892834553894,2,64599,2025-07-25 10:37:04,1967119892956188682,2025-07-25 10:48:04,1967119892956188685,False
1967119896001253384,1967119893987987458,1967119892838748247,2,14367,2025-07-25 08:05:04,1967119892956188678,2025-07-25 08:17:04,1967119892956188683,False
1967119896001253385,1967119893987987459,1967119892838748165,2,313913,2025-07-25 08:05:04,1967119892956188678,2025-07-25 08:17:04,1967119892956188683,False
1967119896009641984,1967119893987987460,1967119892838748275,2,63701,2025-07-25 08:05:04,1967119892956188678,2025-07-25 08:17:04,1967119892956188683,False
1967119896009641985,1967119893987987461,1967119892830359555,1,24224,2025-07-25 08:05:04,1967119892956188678,2025-07-25 08:17:04,1967119892956188683,False
1967119896009641986,1967119893992181760,1967119892834553890,1,83586,2025-07-25 05:42:04,1967119892956188681,2025-07-25 05:45:04,1967119892956188678,False
1967119896009641987,1967119893992181761,1967119892830359570,1,36003,2025-07-25 05:42:04,1967119892956188681,2025-07-25 05:45:04,1967119892956188678,False
1967119896009641988,1967119893992181762,1967119892834553890,2,190755,2025-07-25 05:42:04,1967119892956188681,2025-07-25 05:45:04,1967119892956188678,False
1967119896009641989,1967119893992181763,1967119892830359632,1,313913,2025-07-25 05:42:04,1967119892956188681,2025-07-25 05:45:04,1967119892956188678,False
1967119896009641990,1967119893992181763,1967119892838748166,1,313913,2025-07-25 05:42:04,1967119892956188681,2025-07-25 05:45:04,1967119892956188678,False
1967119896009641991,1967119893992181764,1967119892838748247,1,31035,2025-07-25 21:19:04,1967119892956188683,2025-07-25 21:21:04,1967119892956188684,False
1967119896009641992,1967119893992181764,1967119892838748261,1,31035,2025-07-25 21:19:04,1967119892956188683,2025-07-25 21:21:04,1967119892956188684,False
1967119896009641993,1967119893992181765,1967119892838748165,1,190755,2025-07-25 21:19:04,1967119892956188683,2025-07-25 21:21:04,1967119892956188684,False
1967119896009641994,1967119893992181766,1967119892838748202,2,164486,2025-07-25 21:19:04,1967119892956188683,2025-07-25 21:21:04,1967119892956188684,False
1967119896009641995,1967119893992181766,1967119892838748255,1,164486,2025-07-25 21:19:04,1967119892956188683,2025-07-25 21:21:04,1967119892956188684,False
1967119896018030592,1967119893992181767,1967119892830359555,1,31320,2025-07-25 21:19:04,1967119892956188683,2025-07-25 21:21:04,1967119892956188684,False
1967119896018030593,1967119893996376064,1967119892834553905,2,14279,2025-07-25 06:04:04,1967119892956188683,2025-07-25 06:07:04,1967119892956188684,False
1967119896018030594,1967119893996376065,1967119892838748184,1,19254,2025-07-25 06:04:04,1967119892956188683,2025-07-25 06:07:04,1967119892956188684,False
1967119896018030595,1967119893996376066,1967119892830359572,1,36003,2025-07-25 15:27:04,1967119892956188684,2025-07-25 15:35:04,1967119892956188679,False
1967119896018030596,1967119893996376066,1967119892838748282,1,36003,2025-07-25 15:27:04,1967119892956188684,2025-07-25 15:35:04,1967119892956188679,False
1967119896018030597,1967119893996376067,1967119892838748221,1,579715,2025-07-25 15:27:04,1967119892956188684,2025-07-25 15:35:04,1967119892956188679,False
1967119896018030598,1967119893996376068,1967119892834553889,2,174609,2025-07-25 15:27:04,1967119892956188684,2025-07-25 15:35:04,1967119892956188679,False
1967119896018030599,1967119893996376069,1967119892838748285,1,31459,2025-07-25 15:27:04,1967119892956188684,2025-07-25 15:35:04,1967119892956188679,False
1967119896018030600,1967119893996376070,1967119892834553887,1,64599,2025-07-26 06:29:04,1967119892956188683,2025-07-26 06:36:04,1967119892956188680,False
1967119896018030601,1967119893996376071,1967119892830359606,1,200012,2025-07-26 06:29:04,1967119892956188683,2025-07-26 06:36:04,1967119892956188680,False
1967119896018030602,1967119894000570368,1967119892830359581,1,200012,2025-07-26 21:03:04,1967119892956188682,2025-07-26 21:05:04,1967119892956188679,False
1967119896018030603,1967119894000570369,1967119892830359572,1,52149,2025-07-26 21:03:04,1967119892956188682,2025-07-26 21:05:04,1967119892956188679,False
1967119896018030604,1967119894000570369,1967119892838748213,1,52149,2025-07-26 21:03:04,1967119892956188682,2025-07-26 21:05:04,1967119892956188679,False
1967119896018030605,1967119894004764672,1967119892838748221,1,579715,2025-07-26 22:09:04,1967119892956188682,2025-07-26 22:18:04,1967119892956188685,False
1967119896018030606,1967119894004764673,1967119892830359573,2,94845,2025-07-26 07:01:04,1967119892956188678,2025-07-26 07:09:04,1967119892956188678,False
1967119896026419200,1967119894004764674,1967119892834553881,1,15189,2025-07-26 07:01:04,1967119892956188678,2025-07-26 07:09:04,1967119892956188678,False
1967119896026419201,1967119894004764675,1967119892838748303,1,174609,2025-07-26 07:01:04,1967119892956188678,2025-07-26 07:09:04,1967119892956188678,False
1967119896026419202,1967119894004764676,1967119892838748283,1,36003,2025-07-26 07:01:04,1967119892956188678,2025-07-26 07:09:04,1967119892956188678,False
1967119896026419203,1967119894004764677,1967119892838748291,2,579715,2025-07-26 07:01:04,1967119892956188678,2025-07-26 07:09:04,1967119892956188678,False
1967119896030613504,1967119894004764678,1967119892838748202,1,164486,2025-07-26 10:00:04,1967119892956188679,2025-07-26 10:08:04,1967119892956188680,False
1967119896030613505,1967119894004764678,1967119892838748255,1,164486,2025-07-26 10:00:04,1967119892956188679,2025-07-26 10:08:04,1967119892956188680,False
1967119896030613506,1967119894004764678,1967119892838748302,1,164486,2025-07-26 10:00:04,1967119892956188679,2025-07-26 10:08:04,1967119892956188680,False
1967119896030613507,1967119894004764679,1967119892830359625,1,1784410,2025-07-26 10:00:04,1967119892956188679,2025-07-26 10:08:04,1967119892956188680,False
1967119896030613508,1967119894004764680,1967119892838748229,1,50952,2025-07-26 20:57:04,1967119892956188680,2025-07-26 21:06:04,1967119892956188680,False
1967119896030613509,1967119894004764681,1967119892834553931,1,179379,2025-07-26 20:57:04,1967119892956188680,2025-07-26 21:06:04,1967119892956188680,False
1967119896030613510,1967119894004764682,1967119892838748226,1,26443,2025-07-26 20:57:04,1967119892956188680,2025-07-26 21:06:04,1967119892956188680,False
1967119896034807808,1967119894004764683,1967119892834553924,1,1072384,2025-07-26 20:57:04,1967119892956188680,2025-07-26 21:06:04,1967119892956188680,False
1967119896034807809,1967119894004764684,1967119892834553931,1,74235,2025-07-26 20:57:04,1967119892956188680,2025-07-26 21:06:04,1967119892956188680,False
1967119896034807810,1967119894013153280,1967119892834553887,1,174609,2025-07-26 04:33:04,1967119892956188680,2025-07-26 04:36:04,1967119892956188685,False
1967119896034807811,1967119894013153281,1967119892830359591,1,20336,2025-07-26 04:33:04,1967119892956188680,2025-07-26 04:36:04,1967119892956188685,False
